Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF50,OUT018,2820.952867554441
FDG28,OUT035,3963.843522887732
NCE19,OUT017,1051.4701990628819
NCM53,OUT010,-132.03804884339945
NCN18,OUT049,1872.5647463835137
FDF32,OUT035,3251.9667329449667
FDF11,OUT013,3802.06513238321
DRI59,OUT049,3577.1059176924314
NCG54,OUT035,2781.1637267990595
FDM44,OUT046,1674.3461510188667
FDT57,OUT018,3406.9913478977687
FDV24,OUT046,2391.1163037261636
FDI50,OUT019,1731.7997087010206
FDS09,OUT035,1099.054250125713
NCC31,OUT027,3859.0751181561905
FDQ07,OUT019,1569.5030766290208
FDC22,OUT017,3127.982428466499
FDZ56,OUT046,2681.2523037372985
FDZ40,OUT019,-889.6249098517981
FDS46,OUT027,3383.4116522291893
DRD24,OUT045,2172.8147657455597
FDV45,OUT017,3073.807966174281
FDL26,OUT045,2407.825636692379
FDA56,OUT018,1735.8819674152246
FDN27,OUT046,1917.2355696257016
FDM20,OUT049,3896.358296668875
FDO16,OUT017,1512.4803472896635
FDL03,OUT035,3252.026779909189
FDE58,OUT046,1896.7013461189965
FDI02,OUT027,3270.4854411150923
NCC55,OUT019,-1155.4303559835976
FDR03,OUT018,2999.568892667925
FDB14,OUT017,1663.8081042684441
FDR45,OUT013,3779.8336342525854
NCN07,OUT017,2171.40835514428
FDM51,OUT019,-125.4152644814825
FDT52,OUT027,5257.705670350577
FDL26,OUT046,2442.321261250046
NCZ42,OUT046,3689.0237450760833
DRI47,OUT019,454.02853749040696
FDW40,OUT013,2316.6989530681703
FDN34,OUT046,2706.5653138213565
FDS01,OUT035,2962.228019948499
NCG55,OUT045,1803.6488552021656
FDC11,OUT035,1571.6605731004242
FDX35,OUT018,3285.382651020746
NCB06,OUT046,2500.214176179795
FDR09,OUT019,2140.000809179713
FDC53,OUT017,1722.4578812499856
FDY45,OUT013,3977.495682027375
FDA22,OUT010,776.9526642050906
FDE02,OUT035,1698.9002291925315
FDW21,OUT045,1660.0877946334874
FDV34,OUT046,1309.7242863102372
FDS59,OUT049,1920.6642907572293
NCW17,OUT017,2144.7930109986924
NCK54,OUT046,1879.6760057258575
FDG17,OUT019,1972.0914064755991
FDG35,OUT017,2867.4409822359075
FDD08,OUT010,-1132.2278350197946
NCO07,OUT017,3384.3284568028785
FDJ10,OUT010,404.8740627960202
FDW36,OUT017,1811.4356983623413
FDW21,OUT010,-157.33005348234929
FDY19,OUT017,2020.6332160537731
DRE03,OUT013,881.453128473203
NCC55,OUT049,794.6911767036898
FDH52,OUT010,-715.4458391850123
FDO09,OUT017,4207.79532951494
FDU43,OUT045,3691.6005873183785
FDX09,OUT010,883.4167371008504
FDH40,OUT019,-439.0061881740377
FDW58,OUT017,1830.0798435547015
FDC47,OUT017,3614.925202432662
NCR41,OUT035,1686.7064927738081
DRG49,OUT035,3905.3677468374503
FDC52,OUT027,3898.0260708602423
FDY13,OUT046,1277.3299107405837
FDY35,OUT013,905.3669879177337
FDI35,OUT017,2966.500455098061
NCU18,OUT049,2325.350180196601
FDY33,OUT018,2270.9763449973248
FDC15,OUT027,3881.0738899635803
FDU01,OUT049,3057.170630384867
NCU42,OUT046,2659.217114071804
NCV29,OUT018,2510.0024711116957
NCY30,OUT017,2956.5361603366414
FDQ46,OUT049,1908.0704074755997
FDG58,OUT027,3895.316649174884
FDK33,OUT017,3441.4352065274275
NCD07,OUT045,1792.4940207150048
NCX29,OUT027,3685.8315358777104
NCT42,OUT013,2381.9015730592673
DRN59,OUT035,958.506767531971
FDI44,OUT035,1462.4790606971058
FDA45,OUT049,2865.365073529746
FDP31,OUT045,1083.822681583379
FDY01,OUT046,1873.7571115626247
FDT09,OUT018,1917.733675453695
DRH03,OUT027,2962.7361258900332
FDA36,OUT018,2680.8708993581
NCF31,OUT017,2515.1013032104297
FDG14,OUT049,2544.848441359879
FDG28,OUT027,5265.99639802361
FDU14,OUT049,3971.3525339671965
FDY47,OUT019,285.9282089723331
FDI56,OUT049,1589.494083553964
DRD01,OUT013,1051.3174490849167
FDM22,OUT046,1013.3013920471856
FDH33,OUT013,806.0774357890756
DRZ24,OUT013,1924.274211093566
NCQ38,OUT046,1705.8752191879755
FDO16,OUT027,2844.8089225820127
FDU07,OUT027,3796.3423652805636
NCB07,OUT013,3044.1088543146575
FDU48,OUT045,2062.7186012881293
NCM43,OUT045,2535.0466171530134
FDR31,OUT010,479.4758688397343
DRK49,OUT018,486.3715628660515
NCI30,OUT010,1885.9017676288727
DRD60,OUT017,2932.982850283465
NCG19,OUT046,3588.5266591505015
FDH12,OUT035,1854.77637388218
FDM32,OUT035,1674.1192002423652
FDM27,OUT035,2626.530434081026
NCU53,OUT027,4009.818609300763
NCQ18,OUT046,1576.904661501683
FDS10,OUT013,2859.572394618884
FDB33,OUT027,3932.253133193089
FDI12,OUT013,1500.775240825556
NCW42,OUT013,3449.601488314244
NCC06,OUT018,1779.779085590514
FDW02,OUT017,2183.081761194602
NCD43,OUT017,1799.4822877841289
FDM57,OUT018,1160.039744107518
FDA58,OUT017,3764.3856597394124
FDK56,OUT046,2884.4351460830408
FDP52,OUT045,3567.018605140185
FDW20,OUT018,1740.6170305157311
FDS52,OUT049,1765.41555971301
NCT29,OUT018,1639.7116068210828
NCL54,OUT013,2779.499493195751
FDC05,OUT045,3070.5837703851607
FDF34,OUT035,3277.4948094629353
FDP03,OUT027,3468.6961870384143
FDD32,OUT010,-426.29418201177987
FDZ10,OUT045,1991.1432084219157
FDZ40,OUT035,1115.5755293342077
FDD51,OUT018,524.8536570627138
NCY30,OUT019,950.3696539051705
FDP58,OUT017,3472.9268783157027
FDV49,OUT017,4195.876443918731
FDY24,OUT019,-924.6883338591866
NCO55,OUT017,1816.5606394621473
FDR13,OUT017,2047.627036229283
FDS51,OUT017,1195.960167406844
FDP26,OUT045,1633.4293027571869
NCB54,OUT027,3473.635451634171
FDF32,OUT017,3184.750537135736
FDN31,OUT018,2693.506231489231
DRM48,OUT017,759.4829664922612
FDN20,OUT049,2771.8489074106137
DRL01,OUT046,3627.5972442703664
FDV56,OUT049,1901.9364102084664
DRH13,OUT027,3167.729291922869
FDA03,OUT017,2468.136144802998
FDF47,OUT027,4889.754037369097
FDX32,OUT046,2358.9901043990208
FDX57,OUT049,1731.3236405556445
NCA30,OUT045,2875.0107241189307
FDO49,OUT013,980.2392725982676
FDL04,OUT019,-171.44262018926963
DRM48,OUT035,814.9338655708319
FDR16,OUT013,3373.3960355715276
NCC19,OUT018,2710.1376639059185
NCE42,OUT045,3578.0520412034825
FDY24,OUT017,1101.0067016707703
FDH19,OUT049,2864.7996378958605
FDJ46,OUT013,2774.475824689917
FDN45,OUT010,1585.399719486949
FDY08,OUT035,2384.839337597146
FDZ37,OUT035,1643.8572015727116
NCT30,OUT045,773.0042067022758
DRY23,OUT018,516.155969169525
NCZ30,OUT018,1681.8431764976046
FDC44,OUT018,1536.7899106424343
FDB45,OUT035,1865.550882009697
FDY04,OUT013,2662.1625755133614
FDM27,OUT046,2554.8612602561525
FDZ43,OUT017,3883.7008209991127
FDT39,OUT019,601.6596594081011
NCC06,OUT019,166.72197982036596
FDL15,OUT027,3864.7667240227624
FDL57,OUT017,4120.133525725243
FDU08,OUT046,1636.4126470920985
FDK40,OUT017,4194.784945518721
FDQ12,OUT010,1699.1570309220142
FDS48,OUT017,2517.3394951679998
FDP09,OUT045,3253.828813328775
FDW21,OUT049,1786.3803025474426
FDY25,OUT035,2997.2522909174295
DRE13,OUT017,1522.655429468706
FDV43,OUT019,-1076.6525196670577
FDD22,OUT045,1749.6513522761354
FDM46,OUT019,-383.12810750209644
NCO30,OUT010,1024.023321707406
FDM25,OUT046,2777.5202027969185
NCN41,OUT049,2050.690045535034
FDU24,OUT045,1504.5501511705713
FDZ50,OUT046,2918.7864867811372
FDP45,OUT013,3973.9501027399606
NCM54,OUT045,1946.6989299023287
FDW10,OUT019,891.445904213942
FDP20,OUT017,2165.1807209007516
FDK32,OUT046,2443.0617615014726
FDN52,OUT049,1576.5602140577048
FDM58,OUT045,1787.9671344142237
FDZ46,OUT027,3224.3361069036205
NCA18,OUT018,1603.3260152643509
FDD35,OUT046,1978.9965496633606
NCK31,OUT035,1020.5013971201092
FDI40,OUT027,3093.8471780364584
FDT50,OUT019,-238.66709211678324
NCT06,OUT046,2579.5798592115884
FDT31,OUT035,3102.0752121840073
FDT45,OUT049,1045.4085426778931
FDT13,OUT045,2890.6699675227464
FDO50,OUT045,1446.7097054193844
NCU18,OUT010,350.40017333793674
NCR54,OUT049,3108.512555180966
NCO18,OUT018,2517.8271135109253
FDU09,OUT045,979.7998801315641
FDT13,OUT018,2685.8336682924282
FDE09,OUT046,1839.0479000498176
NCK53,OUT019,-218.93228015074237
FDG45,OUT049,3418.2857248340088
DRH15,OUT035,933.0778967163704
FDO21,OUT019,1687.550324161393
FDD14,OUT027,4279.173926836413
FDC09,OUT046,1734.6996979165754
FDH45,OUT027,2252.1553295207646
FDV32,OUT046,1118.9025666623381
FDG12,OUT035,2129.9946736213005
FDS32,OUT013,2325.053035156509
NCL55,OUT018,3585.5327217478034
DRE01,OUT035,3854.518381991638
DRE15,OUT049,1387.871463269817
NCL42,OUT045,3739.7974071397975
FDP31,OUT013,1152.9337507180664
FDN33,OUT018,1302.8534470061663
FDZ59,OUT046,2632.7501479842927
FDE45,OUT010,944.1672339355065
FDJ07,OUT013,1971.1114879681454
FDQ45,OUT018,2684.9765712781045
FDM33,OUT027,4823.403770960578
FDO15,OUT010,-519.8504351483834
FDM46,OUT013,1540.2471357863826
FDR03,OUT045,3208.842497000846
FDY49,OUT018,2414.6549714029375
FDQ60,OUT045,1892.4475281908929
FDW10,OUT049,2863.3380467785964
FDO51,OUT049,968.0019557435307
FDJ40,OUT018,1550.0747085187609
FDS20,OUT018,2598.0654067523565
FDU45,OUT013,1913.1266024480358
FDV02,OUT035,2813.855072049089
FDN09,OUT046,3759.403273405441
NCM55,OUT027,4319.380705575681
FDN23,OUT018,2075.19501336019
FDY31,OUT010,453.41308466231806
FDW03,OUT010,-67.97651795751608
FDD14,OUT046,2841.5446679155243
FDV23,OUT017,2116.1321658358283
DRI03,OUT045,2697.933396280271
FDN13,OUT035,1745.5495037007086
FDF45,OUT027,2526.8707773340507
FDU46,OUT035,1658.240862413998
FDB57,OUT049,3603.99474977769
FDV12,OUT049,1771.8720329105945
FDQ58,OUT013,2455.466207042441
NCA18,OUT017,1958.5964077069439
FDH52,OUT049,1206.8220546077866
FDM24,OUT018,2155.4613364026904
NCP43,OUT027,4249.201513289341
NCO18,OUT019,904.7593857079644
FDM32,OUT017,1629.2120812603068
NCL07,OUT017,809.9286302046337
FDK03,OUT013,3987.137306900977
FDP59,OUT017,1821.659079956574
FDQ24,OUT049,3969.3465908322482
FDQ16,OUT018,1522.228259681357
FDU44,OUT013,2620.9426390496023
FDH28,OUT010,-1123.4371931966575
FDV28,OUT019,-1188.0451334014808
FDM22,OUT045,949.5713643763027
FDR56,OUT046,3093.241216386766
FDV39,OUT049,3192.538852758976
FDU37,OUT019,-492.5025234697779
FDQ11,OUT010,2145.380255547933
FDX02,OUT045,3417.2315909096983
NCS42,OUT018,1236.0876465310432
FDY57,OUT027,3008.4381768756243
FDB21,OUT049,3815.2435120982705
FDE28,OUT017,3690.9892448704018
FDQ55,OUT017,2001.5615056366858
FDA48,OUT049,3539.0381970803255
FDZ19,OUT045,2680.4475513217285
NCC43,OUT045,3806.679211792619
NCV18,OUT046,1334.2818017115878
NCA42,OUT018,2234.2073731501346
FDY45,OUT046,3969.2162363270045
NCC30,OUT045,2734.8095591746173
FDM57,OUT013,1500.6030742191138
FDL09,OUT010,763.4495683504921
FDB09,OUT027,3435.2276665924032
FDT44,OUT035,2051.1629421993025
NCT06,OUT027,3996.4809210263243
FDX26,OUT049,2963.9772282987065
FDK32,OUT013,2510.1768661736437
DRA12,OUT046,2261.0722261059063
FDO46,OUT010,1141.3460027021424
FDE52,OUT013,1534.6016646681855
NCH42,OUT045,3496.2060460636935
FDV08,OUT035,940.8846184782899
FDB47,OUT018,3013.5238963557936
FDC28,OUT010,-66.22545718660558
FDD22,OUT046,1836.0090050228987
FDS07,OUT027,3280.0611452264407
DRI13,OUT045,3306.4244635109426
FDG32,OUT018,3158.0434920176494
FDU14,OUT017,3982.158436872076
FDD28,OUT019,-825.0678999644254
NCP41,OUT017,1874.6573964346403
FDS08,OUT049,2855.367642832971
FDX47,OUT045,2490.140363428642
FDC53,OUT019,-182.91597467704435
FDQ19,OUT035,3934.9074506340366
FDL14,OUT045,2451.403008439521
FDM33,OUT019,1560.8323987887154
FDA51,OUT045,1791.5048154338394
FDZ27,OUT018,631.4358100713191
FDT04,OUT046,757.5509531426837
DRC13,OUT049,2132.642200582225
FDR16,OUT027,4791.895697979051
FDQ03,OUT027,5119.12406169417
FDE38,OUT035,2798.525669751026
DRH23,OUT027,2369.9875251274243
FDT11,OUT019,1138.9448117371453
FDD09,OUT035,2980.030428870027
FDR40,OUT045,1359.7508180431944
FDX07,OUT017,3036.4165213579813
FDR07,OUT035,1734.203353981599
FDA51,OUT017,1968.4492856292375
FDT59,OUT019,1736.184883027852
FDF20,OUT017,3166.74361995095
FDR13,OUT045,1858.672477817575
FDY26,OUT049,3420.055535676137
FDW04,OUT017,2233.718882118384
FDK52,OUT017,3621.333015810197
FDN60,OUT049,2574.873751987014
FDM09,OUT019,856.8602887427414
FDP46,OUT049,1555.2650807617158
FDB50,OUT019,-579.695752838173
NCQ29,OUT049,4049.426693655174
FDP16,OUT027,5227.122668165626
FDX33,OUT018,2305.2221640337434
FDP07,OUT010,1195.9979304070166
FDN22,OUT046,3896.01395908117
FDF39,OUT049,4172.967828819745
FDS21,OUT017,1218.2090081212589
NCM42,OUT013,1771.1863577004344
FDK50,OUT019,739.9617001913794
DRF13,OUT027,3746.73068023915
FDH35,OUT018,2321.956436453639
FDP60,OUT018,1368.9851494475452
DRJ49,OUT027,3503.2767802925123
NCT42,OUT019,487.9515577410741
FDE38,OUT049,2750.186651657237
FDI04,OUT049,3237.176958266433
NCH54,OUT045,2411.041432067395
FDT56,OUT049,1152.8878903529953
DRD15,OUT018,3313.7790926627026
FDV58,OUT013,3066.956810825567
FDP21,OUT049,3083.51278526223
FDH05,OUT013,3678.2876945720122
FDR10,OUT027,3994.8794023504456
NCP06,OUT045,2294.1165681965304
FDF33,OUT049,1850.2611645559275
DRK37,OUT013,2965.820510306073
DRH49,OUT045,1324.5925501446038
FDT58,OUT013,2674.146637389112
FDD41,OUT018,1474.1452757381994
FDP40,OUT018,1581.3675188414577
FDM51,OUT027,3142.7587664608504
FDO45,OUT010,-376.29935530152216
FDW33,OUT010,-149.90391200093654
FDY24,OUT045,948.9661725015317
FDB10,OUT010,1808.125434136627
FDM40,OUT035,2373.7105637747513
NCI06,OUT017,2922.495837631511
FDW12,OUT019,480.53698574299597
FDX48,OUT027,3926.9125179953776
NCW05,OUT027,3114.068961291147
FDX27,OUT017,1697.4363415953842
DRM37,OUT045,3005.106008127186
FDA38,OUT045,3698.0290702883385
FDR36,OUT046,778.3275766395757
FDZ45,OUT046,3105.0734311110987
FDG05,OUT017,2647.3443568051275
FDK28,OUT013,4031.0937412300623
FDV47,OUT045,1376.8136866700636
FDN21,OUT045,2476.436103664838
FDP20,OUT027,3474.5221124730156
FDI35,OUT045,2804.2236360084244
DRY23,OUT013,841.9594079899541
FDA56,OUT017,2104.5081099803338
FDB09,OUT013,2024.9812993041105
NCO26,OUT027,3288.9498164711745
FDQ49,OUT018,2258.751213426404
FDI52,OUT027,3384.465341151468
FDZ44,OUT027,3332.762837978878
FDZ09,OUT018,2314.0927746544785
FDY03,OUT049,1967.9239238378182
NCG42,OUT017,2167.3455796233357
DRI13,OUT027,4803.0616736679
FDQ32,OUT013,2104.0758420692814
FDW16,OUT035,1698.1633853996398
FDU27,OUT046,861.552223024499
FDR28,OUT010,762.2136580066827
FDQ49,OUT010,683.7400403095422
FDS37,OUT046,1894.2507854602588
FDW26,OUT018,3186.3832508095416
FDX12,OUT018,3516.2607768419794
NCP06,OUT013,2407.552563014944
FDW45,OUT010,453.1369889555368
NCN30,OUT049,1642.675198024839
FDN24,OUT049,1027.8606408117591
NCL41,OUT027,2048.190160052393
FDR02,OUT019,-56.36520053216066
FDD09,OUT010,992.3814146955347
FDS33,OUT010,-372.351584554865
FDU22,OUT045,1867.2868920718831
FDI53,OUT013,2624.10923927078
DRH01,OUT049,2823.498988432586
FDX32,OUT013,2344.6487869387474
NCP30,OUT018,461.2359898084069
FDB60,OUT045,3019.6267095233566
FDB14,OUT049,1666.4240394829246
NCP02,OUT035,1143.3143690832408
FDJ10,OUT017,2368.04051248459
FDG34,OUT046,1838.6791034702685
NCB18,OUT017,1543.869525300991
FDM16,OUT049,1409.0717133131204
FDW25,OUT018,1151.4849305471944
FDB35,OUT010,-317.96110294790196
DRN11,OUT013,2265.2324269239325
FDF41,OUT019,1937.0950667309378
FDH16,OUT045,1415.612747764091
NCQ50,OUT018,3020.099800536972
DRH23,OUT018,680.1757608860048
DRJ37,OUT013,2425.4360909516313
DRJ24,OUT027,4280.416472670293
FDY16,OUT035,3050.7484107964747
FDQ27,OUT045,1712.3367347582036
FDZ33,OUT045,2292.964095743991
FDF29,OUT045,2103.836628892863
FDA08,OUT049,2719.515259893995
FDG31,OUT046,1126.692270024351
FDE34,OUT019,1029.0698649926462
NCR30,OUT027,2645.3068575668926
FDV33,OUT035,4181.419350628888
DRZ24,OUT018,1651.1551357311205
NCL54,OUT035,2839.206755751708
FDR12,OUT049,2869.3094461852425
NCC54,OUT046,3702.8253034675245
DRN59,OUT013,852.2717799491618
FDX50,OUT019,-73.83545886822151
FDV31,OUT027,4213.763259474674
NCA29,OUT027,4126.477032526889
FDW60,OUT049,2935.192604777792
FDX08,OUT017,2982.896568158259
DRD49,OUT013,3643.6688644098954
FDD33,OUT046,3572.881738955448
FDW35,OUT013,842.7352525187316
FDJ36,OUT017,1810.3921657265016
FDV51,OUT035,2778.2418689772985
FDW36,OUT046,1741.4319498646455
FDH35,OUT046,2608.708294972265
NCS30,OUT027,3485.424654995018
FDN49,OUT017,852.2486424722858
FDL08,OUT018,3543.5640076837626
FDI09,OUT013,3771.573147285531
FDP19,OUT018,1776.616332951855
FDU21,OUT010,-1186.816861067213
NCP41,OUT045,1684.2068507829076
FDY10,OUT013,1870.3809478804003
FDP12,OUT018,478.83664402653346
NCN26,OUT049,1959.8793415363104
FDK44,OUT013,2763.3014438418013
FDC28,OUT049,1878.9131632189562
FDJ41,OUT027,5497.256202425207
NCT29,OUT035,2105.143538142745
NCH42,OUT019,1667.2762698388553
FDU60,OUT018,2408.377907776283
FDS02,OUT045,2980.80795429338
FDC51,OUT046,2043.0135960684438
FDU03,OUT013,2933.3989383081794
FDX39,OUT045,3285.813048364564
NCY05,OUT010,-1191.5050853559308
NCL06,OUT027,5402.94422545124
FDD32,OUT035,1527.8629732233373
NCN41,OUT045,1896.2462117097764
NCX53,OUT049,2337.8439662047936
FDU57,OUT019,543.6152561133845
FDQ23,OUT046,1717.572584351281
FDQ52,OUT045,3774.408714817476
FDC14,OUT045,746.4154591159337
FDY09,OUT035,2935.2503573771196
FDQ28,OUT045,2463.3854359924953
FDV25,OUT046,3444.228044524034
FDJ07,OUT035,2044.1644711575245
DRB25,OUT049,1802.408158970486
FDK52,OUT019,1628.2609939790952
FDY52,OUT027,2538.1488740342497
FDB28,OUT046,3084.807413640828
FDT36,OUT035,824.0976320692198
FDV25,OUT017,3566.0971112203206
NCN07,OUT027,3496.529166931486
FDC57,OUT017,3170.7480768439787
FDQ03,OUT018,3435.3810632867076
FDU23,OUT017,2756.596100905425
NCX41,OUT035,3437.4905385220154
NCD06,OUT035,955.4478976916165
FDW08,OUT045,1658.6317141115412
NCU29,OUT017,2400.8675450674705
NCE06,OUT013,2547.7383283054255
FDV52,OUT010,43.2164364508958
FDB02,OUT017,2936.137338527078
NCR18,OUT045,723.9794832640407
FDK16,OUT049,1656.9943733276575
NCQ29,OUT010,2071.3399425619864
FDZ01,OUT019,-97.60015646532031
FDW27,OUT035,2645.1571069027
FDD17,OUT018,3429.9507940603385
FDW39,OUT013,2866.5645216477346
DRH59,OUT045,1157.9788243747273
FDS52,OUT013,1725.8648588684591
FDU40,OUT027,4485.133650341077
NCF54,OUT013,2745.1638013757724
FDH46,OUT045,1677.6437696245196
NCP14,OUT049,1749.8716199610615
FDH50,OUT049,3040.266752762285
DRF15,OUT010,553.6338616645377
FDV27,OUT027,2927.6445543196974
NCJ06,OUT049,2015.3816444766812
FDN02,OUT018,2933.047976250171
FDQ51,OUT049,992.8464672503223
FDQ07,OUT017,3598.248466510358
FDS45,OUT049,1869.5484116377597
NCJ06,OUT045,1877.23453281442
FDD36,OUT035,2054.595085550001
FDY25,OUT045,2819.6599270587485
FDU52,OUT046,2458.90842883737
DRK47,OUT017,3606.972437569213
NCL30,OUT017,2143.037919636531
