Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS24,OUT027,2597.5193262278353
FDK44,OUT049,2851.1605035951175
FDS48,OUT045,2478.2164316868643
FDK26,OUT010,496.378681990257
FDD23,OUT045,3052.3983727881127
NCH54,OUT017,2562.639264098095
NCP14,OUT010,244.28469579173859
FDM60,OUT010,132.33919101434998
FDV24,OUT017,2482.522213272218
FDH08,OUT018,3623.468669130091
FDS12,OUT027,2997.615456701622
FDR39,OUT027,4848.379244195639
FDP12,OUT027,965.688225790023
DRF60,OUT027,5844.037568492121
FDC09,OUT035,1572.0880200901709
FDF50,OUT018,3059.7887803565122
FDG28,OUT035,3912.672234027435
NCE19,OUT017,915.3680503413685
NCM53,OUT010,252.16635386167607
NCN18,OUT049,1667.7970471309038
FDF32,OUT035,3124.07285658435
FDF11,OUT013,3892.4048990919855
DRI59,OUT049,3768.511202777
NCG54,OUT035,2739.102627292145
FDM44,OUT046,1559.8294386145467
FDT57,OUT018,3677.3388256872
FDV24,OUT046,2482.522213272218
FDI50,OUT019,574.6464850438811
FDS09,OUT035,755.3708649015559
NCC31,OUT027,4070.4313213296623
FDQ07,OUT019,575.1586900733298
FDC22,OUT017,3054.3497120105894
FDZ56,OUT046,2734.832212363597
FDZ40,OUT019,132.33919101434998
FDS46,OUT027,2930.0242248218333
DRD24,OUT045,2039.9711600647745
FDV45,OUT017,3052.3983727881127
FDL26,OUT045,2490.225701695195
FDA56,OUT018,2006.8703525215146
FDN27,OUT046,1966.1527650534472
FDM20,OUT049,3910.074585190412
FDO16,OUT017,1398.3930693488592
FDL03,OUT035,3057.6704713061454
FDE58,OUT046,1958.4511192360992
FDI02,OUT027,2926.806280818271
NCC55,OUT019,132.33919101434998
FDR03,OUT018,3319.6900250552794
FDB14,OUT017,1515.5830623196205
FDR45,OUT013,3894.5149345681357
NCN07,OUT017,2023.0348377914552
FDM51,OUT019,250.64714643633613
FDT52,OUT027,5844.037568492121
FDL26,OUT046,2487.5144042611155
NCZ42,OUT046,3899.250903625222
DRI47,OUT019,365.0892495202687
FDW40,OUT013,2048.219423675048
FDN34,OUT046,2734.832212363597
FDS01,OUT035,2890.276135326957
NCG55,OUT045,1954.1285190670003
FDC11,OUT035,1455.052050812047
FDX35,OUT018,3569.5619026704476
NCB06,OUT046,2548.604826626275
FDR09,OUT019,572.6549961529076
FDC53,OUT017,1534.3630257777788
FDY45,OUT013,4028.406808150022
FDA22,OUT010,384.4755492062227
FDE02,OUT035,1534.3630257777788
FDW21,OUT045,1559.8294386145467
FDV34,OUT046,1153.421580815284
FDS59,OUT049,1586.022080996416
NCW17,OUT017,2014.3152900158502
NCK54,OUT046,1958.4511192360992
FDG17,OUT019,574.6464850438811
FDG35,OUT017,2851.1605035951175
FDD08,OUT010,132.33919101434998
NCO07,OUT017,3661.946573577854
FDJ10,OUT010,280.47229717448494
FDW36,OUT017,1572.0880200901709
FDW21,OUT010,243.41334105876726
FDY19,OUT017,1966.1527650534472
DRE03,OUT013,777.2496735224238
NCC55,OUT049,671.3724814698262
FDH52,OUT010,134.95991204181314
FDO09,OUT017,4061.2157462156174
FDU43,OUT045,3900.6570766360533
FDX09,OUT010,419.6703269361403
FDH40,OUT019,195.36934608994164
FDW58,OUT017,1572.0880200901709
FDC47,OUT017,3769.084215151761
NCR41,OUT035,1532.3829678286552
DRG49,OUT035,3909.976204001205
FDC52,OUT027,4062.9982467565756
FDY13,OUT046,1155.8184261270344
FDY35,OUT013,721.6701947004473
FDI35,OUT017,3038.2060192148174
NCU18,OUT049,2048.219423675048
FDY33,OUT018,2541.1324794402403
FDC15,OUT027,4162.766600257587
FDU01,OUT049,3052.3983727881127
NCU42,OUT046,2736.9105890901715
NCV29,OUT018,2868.3145116361698
NCY30,OUT017,3052.3983727881127
FDQ46,OUT049,1695.6284014712821
FDG58,OUT027,4070.4313213296623
FDK33,OUT017,3661.946573577854
NCD07,OUT045,1954.1285190670003
NCX29,OUT027,4021.9307730757746
NCT42,OUT013,2478.2164316868643
DRN59,OUT035,733.1081088585343
FDI44,OUT035,1255.716663957765
FDA45,OUT049,2870.362396652843
FDP31,OUT045,1076.283270195286
FDY01,OUT046,1954.1285190670003
FDT09,OUT018,2025.4495772953114
DRH03,OUT027,2847.667223594324
FDA36,OUT018,3050.3504877714395
NCF31,OUT017,2487.5144042611155
FDG14,OUT049,2482.522213272218
FDG28,OUT027,5844.037568492121
FDU14,OUT049,4007.6770469226044
FDY47,OUT019,284.67486386687006
FDI56,OUT049,1480.40726848568
DRD01,OUT013,1008.869361424305
FDM22,OUT046,953.8574468603416
FDH33,OUT013,715.7913203022003
DRZ24,OUT013,1980.8227520290625
NCQ38,OUT046,1572.0880200901709
FDO16,OUT027,2371.019140511853
FDU07,OUT027,4047.893923546707
NCB07,OUT013,3057.6704713061454
FDU48,OUT045,2025.4495772953114
NCM43,OUT045,2566.8324642968337
FDR31,OUT010,362.356236051016
DRK49,OUT018,668.700082132128
NCI30,OUT010,574.8522041030916
DRD60,OUT017,3015.8175802739574
NCG19,OUT046,3835.5633564039326
FDH12,OUT035,1572.0880200901709
FDM32,OUT035,1511.1800113250033
FDM27,OUT035,2492.4177398971688
NCU53,OUT027,4261.214918864281
NCQ18,OUT046,1538.1894493877749
FDS10,OUT013,2953.830598077728
FDB33,OUT027,4162.766600257587
FDI12,OUT013,1519.819386914529
NCW42,OUT013,3738.7727707678564
NCC06,OUT018,2014.3152900158502
FDW02,OUT017,2014.3152900158502
NCD43,OUT017,1572.0880200901709
FDM57,OUT018,1413.2254011190482
FDA58,OUT017,3842.865023943549
FDK56,OUT046,3052.3983727881127
FDP52,OUT045,3815.4414047677674
FDW20,OUT018,2009.3967995025698
FDS52,OUT049,1555.207188604733
NCT29,OUT018,2001.8686424661148
NCL54,OUT013,2868.5438722666377
FDC05,OUT045,3068.77852192687
FDF34,OUT035,3060.5247391256526
FDP03,OUT027,2979.284680319359
FDD32,OUT010,188.730301440381
FDZ10,OUT045,2014.3152900158502
FDZ40,OUT035,913.689695098005
FDD51,OUT018,672.0938258282353
NCY30,OUT019,430.2240417151583
FDP58,OUT017,3659.480088342079
FDV49,OUT017,4085.990694475662
FDY24,OUT019,132.33919101434998
NCO55,OUT017,1576.657974390225
FDR13,OUT017,1958.4511192360992
FDS51,OUT017,1046.9328920686182
FDP26,OUT045,1572.0880200901709
NCB54,OUT027,2997.2015475109324
FDF32,OUT017,3060.5247391256526
FDN31,OUT018,3050.3504877714395
DRM48,OUT017,661.1971193036447
FDN20,OUT049,2732.523866256747
DRL01,OUT046,3814.8452636949037
FDV56,OUT049,1576.657974390225
DRH13,OUT027,2888.1864382173294
FDA03,OUT017,2478.2164316868643
FDF47,OUT027,5844.037568492121
FDX32,OUT046,2478.2164316868643
FDX57,OUT049,1534.3630257777788
NCA30,OUT045,3052.3983727881127
FDO49,OUT013,777.9192636051172
FDL04,OUT019,251.267445288668
DRM48,OUT035,665.0639778535233
FDR16,OUT013,3647.910982879492
NCC19,OUT018,3055.622586289472
NCE42,OUT045,3861.0345146177483
FDY24,OUT017,915.3680503413685
FDH19,OUT049,2851.1605035951175
FDJ46,OUT013,2851.1605035951175
FDN45,OUT010,572.6549961529076
FDY08,OUT035,2031.0542662589112
FDZ37,OUT035,1453.8763343642652
NCT30,OUT045,736.9421918018382
DRY23,OUT018,669.3696722148212
NCZ30,OUT018,2004.0682971552817
FDC44,OUT018,1941.9598691862627
FDB45,OUT035,1572.0880200901709
FDY04,OUT013,2565.2453778912636
FDM27,OUT046,2541.1324794402403
FDZ43,OUT017,3901.2647431109162
FDT39,OUT019,365.67455273465873
NCC06,OUT019,283.1564622537029
FDL15,OUT027,4070.4313213296623
FDL57,OUT017,4045.762469814928
FDU08,OUT046,1535.7998837096625
FDK40,OUT017,4085.990694475662
FDQ12,OUT010,572.142791123459
FDS48,OUT017,2482.522213272218
FDP09,OUT045,3664.0674667287954
FDW21,OUT049,1538.1894493877749
FDY25,OUT035,3015.8175802739574
DRE13,OUT017,1438.8958771553225
FDV43,OUT019,132.33919101434998
FDD22,OUT045,1695.6284014712821
FDM46,OUT019,234.61955149454013
NCO30,OUT010,484.7245966541541
FDM25,OUT046,2851.1605035951175
NCN41,OUT049,2004.0682971552817
FDU24,OUT045,1517.7001667623365
FDZ50,OUT046,3052.3983727881127
FDP45,OUT013,3998.135012363138
NCM54,OUT045,2014.3152900158502
FDW10,OUT019,419.25335026991553
FDP20,OUT017,2014.3152900158502
FDK32,OUT046,2482.522213272218
FDN52,OUT049,1466.2923682687108
FDM58,OUT045,1667.7970471309038
FDZ46,OUT027,2918.062945765543
NCA18,OUT018,1958.4511192360992
FDD35,OUT046,2004.0682971552817
NCK31,OUT035,736.188733103125
FDI40,OUT027,2877.5588720367455
FDT50,OUT019,238.57301509515867
NCT06,OUT046,2566.8324642968337
FDT31,OUT035,3052.3983727881127
FDT45,OUT049,869.3680024841365
FDT13,OUT045,3052.3983727881127
FDO50,OUT045,1487.9707128160628
NCU18,OUT010,279.3552078552765
NCR54,OUT049,3057.6704713061454
NCO18,OUT018,2868.3145116361698
FDU09,OUT045,915.3680503413685
FDT13,OUT018,3050.3504877714395
FDE09,OUT046,1695.6284014712821
NCK53,OUT019,250.64714643633613
FDG45,OUT049,3664.0674667287954
DRH15,OUT035,689.4838973383022
FDO21,OUT019,574.6464850438811
FDD14,OUT027,5158.896985503903
FDC09,OUT046,1572.0880200901709
FDH45,OUT027,974.8971853290376
FDV32,OUT046,1117.677390701158
FDG12,OUT035,1994.209752983154
FDS32,OUT013,2031.0542662589112
NCL55,OUT018,3814.6299007639727
DRE01,OUT035,3884.0471388106816
DRE15,OUT049,1262.0487479854264
NCL42,OUT045,3915.496727929342
FDP31,OUT013,1223.4553432053078
FDN33,OUT018,1519.9459102085664
FDZ59,OUT046,2566.8324642968337
FDE45,OUT010,426.19264163527424
FDJ07,OUT013,1980.8227520290625
FDQ45,OUT018,3050.3504877714395
FDM33,OUT027,5844.037568492121
FDO15,OUT010,144.93283329791976
FDM46,OUT013,1536.1269163249253
FDR03,OUT045,3425.3044289795835
FDY49,OUT018,2646.155795864777
FDQ60,OUT045,1989.3911912672877
FDW10,OUT049,2851.1605035951175
FDO51,OUT049,686.7821262145573
FDJ40,OUT018,1583.639611114865
FDS20,OUT018,3048.8708962766746
FDU45,OUT013,1792.1195536525497
FDV02,OUT035,2737.024250565571
FDN09,OUT046,3905.1175904934285
NCM55,OUT027,5171.9709061426865
FDN23,OUT018,2475.36496642201
FDY31,OUT010,365.21072324426035
FDW03,OUT010,244.58395357751368
FDD14,OUT046,3052.3983727881127
FDV23,OUT017,2014.3152900158502
DRI03,OUT045,2851.1605035951175
FDN13,OUT035,1538.1894493877749
FDF45,OUT027,1302.6253437636708
FDU46,OUT035,1459.5264058370458
FDB57,OUT049,3748.3148053273226
FDV12,OUT049,1538.1894493877749
FDQ58,OUT013,2482.522213272218
NCA18,OUT017,1954.1285190670003
FDH52,OUT049,1026.3704605081866
FDM24,OUT018,2478.2164316868643
NCP43,OUT027,4848.379244195639
NCO18,OUT019,426.65353247968943
FDM32,OUT017,1490.6497405642301
NCL07,OUT017,664.1113089321615
FDK03,OUT013,3998.3520414952154
FDP59,OUT017,1569.5570604339584
FDQ24,OUT049,4005.690979953435
FDQ16,OUT018,1586.022080996416
FDU44,OUT013,2548.604826626275
FDH28,OUT010,132.33919101434998
FDV28,OUT019,132.33919101434998
FDM22,OUT045,917.6935560060622
FDR56,OUT046,3057.6704713061454
FDV39,OUT049,3060.5247391256526
FDU37,OUT019,164.6563395675763
FDQ11,OUT010,574.6464850438811
FDX02,OUT045,3756.1316481986114
NCS42,OUT018,1517.8288057658503
FDY57,OUT027,2847.667223594324
FDB21,OUT049,3884.1455199998877
FDE28,OUT017,3790.0895331097777
FDQ55,OUT017,1941.9598691862627
FDA48,OUT049,3732.3005193644635
FDZ19,OUT045,2851.1605035951175
NCC43,OUT045,3986.6065952398576
NCV18,OUT046,1402.7485231069822
NCA42,OUT018,2544.0886864458366
FDY45,OUT046,4039.9349096786573
NCC30,OUT045,2951.3498491939513
FDM57,OUT013,1517.6666889422838
FDL09,OUT010,384.43233926307477
FDB09,OUT027,2978.8707711286693
FDT44,OUT035,1989.3911912672877
NCT06,OUT027,4249.1530207199285
FDX26,OUT049,3052.3983727881127
FDK32,OUT013,2487.5144042611155
DRA12,OUT046,2060.0263926019666
FDO46,OUT010,496.378681990257
FDE52,OUT013,1522.0976956207205
NCH42,OUT045,3814.64681362479
FDV08,OUT035,673.2365307646999
FDB47,OUT018,3480.1267349725945
FDC28,OUT010,256.9735848963062
FDD22,OUT046,1941.9598691862627
FDS07,OUT027,2926.806280818271
DRI13,OUT045,3669.5875263408093
FDG32,OUT018,3540.132592434726
FDU14,OUT017,4003.908827626009
FDD28,OUT019,132.33919101434998
NCP41,OUT017,1586.022080996416
FDS08,OUT049,2851.1605035951175
FDX47,OUT045,2527.636890724297
FDC53,OUT019,250.64714643633613
FDQ19,OUT035,3909.6166782137043
FDL14,OUT045,2487.5144042611155
FDM33,OUT019,572.6549961529076
FDA51,OUT045,1941.9598691862627
FDZ27,OUT018,732.3218745532464
FDT04,OUT046,674.2595223584924
DRC13,OUT049,2012.3342623638646
FDR16,OUT027,5844.037568492121
FDQ03,OUT027,5844.037568492121
FDE38,OUT035,2680.391940401328
DRH23,OUT027,1244.5367572496086
FDT11,OUT019,495.9617053240322
FDD09,OUT035,2971.3280914130296
FDR40,OUT045,1395.9352434673272
FDX07,OUT017,3052.3983727881127
FDR07,OUT035,1534.3630257777788
FDA51,OUT017,1946.320066849468
FDT59,OUT019,572.142791123459
FDF20,OUT017,3057.6704713061454
FDR13,OUT045,1951.4075533509742
FDY26,OUT049,3664.0674667287954
FDW04,OUT017,2023.0348377914552
FDK52,OUT017,3766.328542402877
FDN60,OUT049,2527.636890724297
FDM09,OUT019,408.54815275336637
FDP46,OUT049,1463.8592655611285
FDB50,OUT019,163.63630388454743
NCQ29,OUT049,4061.051937687828
FDP16,OUT027,5844.037568492121
FDX33,OUT018,2558.969785967305
FDP07,OUT010,504.5756321828708
FDN22,OUT046,3984.8035375458117
FDF39,OUT049,4085.871407919836
FDS21,OUT017,1019.205232592867
NCM42,OUT013,1576.657974390225
FDK50,OUT019,381.8870453568389
DRF13,OUT027,4047.893923546707
FDH35,OUT018,2566.8324642968337
FDP60,OUT018,1538.1894493877749
DRJ49,OUT027,2997.2015475109324
NCT42,OUT019,365.40296238049586
FDE38,OUT049,2675.029185378315
FDI04,OUT049,3068.77852192687
NCH54,OUT045,2531.3538220185264
FDT56,OUT049,952.7496146796359
DRD15,OUT018,3621.7826767412816
FDV58,OUT013,3057.6704713061454
FDP21,OUT049,3052.3983727881127
FDH05,OUT013,3782.414278963654
FDR10,OUT027,4241.825423664208
NCP06,OUT045,2478.2164316868643
FDF33,OUT049,1576.657974390225
DRK37,OUT013,3052.3983727881127
DRH49,OUT045,1388.2632803988383
FDT58,OUT013,2667.7416602895555
FDD41,OUT018,1572.0880200901709
FDP40,OUT018,1667.7970471309038
FDM51,OUT027,2877.144962846056
FDO45,OUT010,195.89644761069178
FDW33,OUT010,244.28469579173859
FDY24,OUT045,913.689695098005
FDB10,OUT010,572.6549961529076
FDM40,OUT035,2048.219423675048
NCI06,OUT017,3015.8175802739574
FDW12,OUT019,342.1604409087641
FDX48,OUT027,4070.4313213296623
NCW05,OUT027,2888.6003474080185
FDX27,OUT017,1534.3630257777788
DRM37,OUT045,3068.77852192687
FDA38,OUT045,3909.6166782137043
FDR36,OUT046,674.0678476454787
FDZ45,OUT046,3104.247267660177
FDG05,OUT017,2541.1324794402403
FDK28,OUT013,4075.0933755622145
FDV47,OUT045,1438.953547890985
FDN21,OUT045,2548.604826626275
FDP20,OUT027,2997.2015475109324
FDI35,OUT045,3038.2060192148174
DRY23,OUT013,716.6730579772229
FDA56,OUT017,2004.0682971552817
FDB09,OUT013,2006.8703525215146
NCO26,OUT027,2930.438134012523
FDQ49,OUT018,2504.8977921414735
FDI52,OUT027,2979.284680319359
FDZ44,OUT027,2930.0242248218333
FDZ09,OUT018,2566.8324642968337
FDY03,OUT049,1941.9598691862627
NCG42,OUT017,2023.0348377914552
DRI13,OUT027,5844.037568492121
FDQ32,OUT013,2014.3152900158502
FDW16,OUT035,1487.9707128160628
FDU27,OUT046,737.2117246969175
FDR28,OUT010,382.61773488329084
FDQ49,OUT010,378.42379778527
FDS37,OUT046,1954.1285190670003
FDW26,OUT018,3531.1243542290163
FDX12,OUT018,3711.8890421978654
NCP06,OUT013,2480.604593033389
FDW45,OUT010,365.21072324426035
NCN30,OUT049,1534.3630257777788
FDN24,OUT049,869.3680024841365
NCL41,OUT027,965.688225790023
FDR02,OUT019,261.4043719127137
FDD09,OUT010,448.0986148302841
FDS33,OUT010,195.89644761069178
FDU22,OUT045,2001.8686424661148
FDI53,OUT013,2565.2453778912636
DRH01,OUT049,2851.1605035951175
FDX32,OUT013,2073.3458276502383
NCP30,OUT018,667.8388173364209
FDB60,OUT045,3057.6704713061454
FDB14,OUT049,1517.7001667623365
NCP02,OUT035,915.3680503413685
FDJ10,OUT017,2031.0542662589112
FDG34,OUT046,1667.7970471309038
NCB18,OUT017,1461.818013243712
FDM16,OUT049,1124.8413475837965
FDW25,OUT018,1414.058478532234
FDB35,OUT010,225.7206909090385
DRN11,OUT013,2104.865287343186
FDF41,OUT019,572.6549961529076
FDH16,OUT045,1468.3336205861276
NCQ50,OUT018,3482.5291173281084
DRH23,OUT018,945.1143484112623
DRJ37,OUT013,2482.522213272218
DRJ24,OUT027,5158.896985503903
FDY16,OUT035,3052.3983727881127
FDQ27,OUT045,1572.0880200901709
FDZ33,OUT045,2478.2164316868643
FDF29,OUT045,2025.4495772953114
FDA08,OUT049,2565.2453778912636
FDG31,OUT046,1120.0742360129082
FDE34,OUT019,471.08669315687223
NCR30,OUT027,1492.413401825917
FDV33,OUT035,4068.439366201063
DRZ24,OUT018,2001.8686424661148
NCL54,OUT035,2853.3525417970914
FDR12,OUT049,2851.1605035951175
NCC54,OUT046,3879.548051090406
DRN59,OUT013,774.8386393605266
FDX50,OUT019,262.1178994973818
FDV31,OUT027,4771.522857818256
NCA29,OUT027,4356.669122240687
FDW60,OUT049,2868.5438722666377
FDX08,OUT017,3052.3983727881127
DRD49,OUT013,3834.3951786544476
FDD33,OUT046,3791.956313523121
FDW35,OUT013,715.7913203022003
FDJ36,OUT017,1572.0880200901709
FDV51,OUT035,2629.878959571087
FDW36,OUT046,1576.657974390225
FDH35,OUT046,2566.8324642968337
NCS30,OUT027,3004.8099213398377
FDN49,OUT017,665.1434511607686
FDL08,OUT018,3722.3740239219724
FDI09,OUT013,3867.6299508319407
FDP19,OUT018,2023.0348377914552
FDU21,OUT010,132.33919101434998
NCP41,OUT045,1576.657974390225
FDY10,OUT013,1808.6008123511224
FDP12,OUT018,661.866709386338
NCN26,OUT049,1954.1285190670003
FDK44,OUT013,2851.1605035951175
FDC28,OUT049,1586.022080996416
FDJ41,OUT027,5844.037568492121
NCT29,OUT035,2009.3967995025698
NCH42,OUT019,574.6464850438811
FDU60,OUT018,2659.885081814253
FDS02,OUT045,3057.6704713061454
FDC51,OUT046,2006.8703525215146
FDU03,OUT013,3052.3983727881127
FDX39,OUT045,3664.0674667287954
NCY05,OUT010,132.33919101434998
NCL06,OUT027,5844.037568492121
FDD32,OUT035,1279.86586872856
NCN41,OUT045,2004.0682971552817
NCX53,OUT049,2048.219423675048
FDU57,OUT019,364.7043766673316
FDQ23,OUT046,1572.0880200901709
FDQ52,OUT045,3985.4792559453886
FDC14,OUT045,673.3203993807198
FDY09,OUT035,2870.7359104686116
FDQ28,OUT045,2492.4095942356826
FDV25,OUT046,3750.216244210575
FDJ07,OUT035,1954.1285190670003
DRB25,OUT049,1574.3496104178744
FDK52,OUT019,572.6549961529076
FDY52,OUT027,1403.623504799721
FDB28,OUT046,3060.5247391256526
FDT36,OUT035,665.7335679362164
FDV25,OUT017,3746.4480249139797
NCN07,OUT027,3004.3960121491486
FDC57,OUT017,3057.6704713061454
FDQ03,OUT018,3656.6514807394783
FDU23,OUT017,2661.9329668309274
NCX41,OUT035,3664.0674667287954
NCD06,OUT035,736.188733103125
FDW08,OUT045,1576.657974390225
NCU29,OUT017,2478.2164316868643
NCE06,OUT013,2550.9046566031375
FDV52,OUT010,268.3251857035343
FDB02,OUT017,2868.5438722666377
NCR18,OUT045,675.026396091251
FDK16,OUT049,1532.3829678286552
NCQ29,OUT010,575.1586900733298
FDZ01,OUT019,251.56670307444307
FDW27,OUT035,2529.8289289262707
FDD17,OUT018,3679.2402645704524
FDW39,OUT013,2868.5438722666377
DRH59,OUT045,1113.6010788707679
FDS52,OUT013,1562.2407271838415
FDU40,OUT027,5716.100618713951
NCF54,OUT013,2851.1605035951175
FDH46,OUT045,1572.0880200901709
NCP14,OUT049,1572.0880200901709
FDH50,OUT049,3052.3983727881127
DRF15,OUT010,367.0999389636501
FDV27,OUT027,2597.105417037146
NCJ06,OUT049,2001.8686424661148
FDN02,OUT018,3313.08214830596
FDQ51,OUT049,734.8006905350201
FDQ07,OUT017,3726.6308611846157
FDS45,OUT049,1572.0880200901709
NCJ06,OUT045,2004.0682971552817
FDD36,OUT035,1958.4511192360992
FDY25,OUT045,3052.3983727881127
FDU52,OUT046,2487.5144042611155
DRK47,OUT017,3789.6835518844537
NCL30,OUT017,2014.3152900158502
FDN22,OUT035,3987.401186382835
NCF30,OUT027,2997.615456701622
FDK03,OUT035,4035.8400536804443
