Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ10,OUT010,281.48208181818165
FDW36,OUT017,1548.6861522123895
FDW21,OUT010,219.21852093023256
FDY19,OUT017,1922.1493817142853
DRE03,OUT013,798.2176035398229
NCC55,OUT049,677.1027476190474
FDH52,OUT010,165.91858165137612
FDO09,OUT017,4034.300306896551
FDU43,OUT045,3855.1205479768796
FDX09,OUT010,425.9355914529916
FDH40,OUT019,219.21852093023256
FDW58,OUT017,1661.6931960784314
FDC47,OUT017,3735.2457029411753
NCR41,OUT035,1559.342975268818
DRG49,OUT035,3855.1205479768796
FDC52,OUT027,4117.3177126315795
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,507.0464036697249
FDI35,OUT017,3387.2047231707293
NCU18,OUT049,2309.200798
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.3177126315795
FDU01,OUT049,2863.700914285714
NCU42,OUT046,2611.4595423423416
NCV29,OUT018,2851.63169587629
NCY30,OUT017,3387.2047231707293
FDQ46,OUT049,1879.05405
FDG58,OUT027,4117.3177126315795
FDK33,OUT017,3662.4659300000003
NCD07,OUT045,1827.8328454545444
NCX29,OUT027,4117.3177126315795
NCT42,OUT013,2490.5268867052023
DRN59,OUT035,798.2176035398229
FDI44,OUT035,1240.3673076086943
FDA45,OUT049,2568.33283364486
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1922.1493817142853
FDT09,OUT018,1752.25244
DRH03,OUT027,2517.8820884848487
FDA36,OUT018,2778.9892780000014
NCF31,OUT017,2222.6712822580644
FDG14,OUT049,2490.5268867052023
FDG28,OUT027,6280.890880000001
FDU14,OUT049,4433.304032653061
FDY47,OUT019,281.48208181818165
FDI56,OUT049,1412.1562050420166
DRD01,OUT013,842.2509434554978
FDM22,OUT046,842.2509434554978
FDH33,OUT013,507.0464036697249
DRZ24,OUT013,1922.1493817142853
NCQ38,OUT046,1661.6931960784314
FDO16,OUT027,2517.8820884848487
FDU07,OUT027,4117.3177126315795
NCB07,OUT013,3216.7914510638307
FDU48,OUT045,1827.8328454545444
NCM43,OUT045,2894.2207107142876
FDR31,OUT010,346.8972837209304
DRK49,OUT018,507.0464036697249
NCI30,OUT010,584.7577647727271
DRD60,OUT017,3387.2047231707293
NCG19,OUT046,3735.2457029411753
FDH12,OUT035,1548.6861522123895
FDM32,OUT035,1460.7407669724766
FDM27,OUT035,2894.2207107142876
NCU53,OUT027,4117.3177126315795
NCQ18,OUT046,1559.342975268818
FDS10,OUT013,2568.33283364486
FDB33,OUT027,4117.3177126315795
FDI12,OUT013,1353.0650169014089
NCW42,OUT013,3855.1205479768796
NCC06,OUT018,1752.25244
FDW02,OUT017,2004.8618317073174
NCD43,OUT017,1661.6931960784314
FDM57,OUT018,1240.3673076086943
FDA58,OUT017,3735.2457029411753
FDK56,OUT046,3387.2047231707293
FDP52,OUT045,3855.1205479768796
FDW20,OUT018,1752.25244
FDS52,OUT049,1661.6931960784314
NCT29,OUT018,1752.25244
NCL54,OUT013,2851.63169587629
FDC05,OUT045,3216.7914510638307
FDF34,OUT035,2778.9892780000014
FDP03,OUT027,3242.0620715328478
FDD32,OUT010,219.21852093023256
FDZ10,OUT045,1827.8328454545444
FDZ40,OUT035,842.2509434554978
FDD51,OUT018,507.0464036697249
NCY30,OUT019,425.9355914529916
FDP58,OUT017,3380.874504347826
FDV49,OUT017,4433.304032653061
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1548.6861522123895
FDR13,OUT017,1922.1493817142853
FDS51,OUT017,937.7102075471697
FDP26,OUT045,1879.05405
NCB54,OUT027,3242.0620715328478
FDF32,OUT017,2863.700914285714
FDN31,OUT018,3216.7914510638307
DRM48,OUT017,583.8145788617885
FDN20,OUT049,2453.747700699301
DRL01,OUT046,3855.1205479768796
FDV56,OUT049,1784.4287381818183
DRH13,OUT027,2517.8820884848487
FDA03,OUT017,2453.747700699301
FDF47,OUT027,5329.314724444443
FDX32,OUT046,2660.9504030303024
FDX57,OUT049,1559.342975268818
NCA30,OUT045,3216.7914510638307
FDO49,OUT013,713.858654545455
FDL04,OUT019,219.21852093023256
DRM48,OUT035,583.8145788617885
FDR16,OUT013,3380.874504347826
NCC19,OUT018,3216.7914510638307
NCE42,OUT045,3662.4659300000003
FDY24,OUT017,842.2509434554978
FDH19,OUT049,2568.33283364486
FDJ46,OUT013,2851.63169587629
FDN45,OUT010,584.7577647727271
FDY08,OUT035,2149.648248214285
FDZ37,OUT035,1412.1562050420166
NCT30,OUT045,798.2176035398229
DRY23,OUT018,507.0464036697249
NCZ30,OUT018,1752.25244
FDC44,OUT018,1752.25244
FDB45,OUT035,1661.6931960784314
FDY04,OUT013,2894.2207107142876
FDM27,OUT046,2894.2207107142876
FDZ43,OUT017,3855.1205479768796
FDT39,OUT019,346.8972837209304
NCC06,OUT019,281.48208181818165
FDL15,OUT027,4117.3177126315795
FDL57,OUT017,4034.300306896551
FDU08,OUT046,1559.342975268818
FDK40,OUT017,4433.304032653061
FDQ12,OUT010,584.7577647727271
FDS48,OUT017,2660.9504030303024
FDP09,OUT045,4332.779102857145
FDW21,OUT049,1559.342975268818
FDY25,OUT035,3387.2047231707293
DRE13,OUT017,1412.1562050420166
FDV43,OUT019,92.67548155339804
FDD22,OUT045,1548.6861522123895
FDM46,OUT019,219.21852093023256
NCO30,OUT010,482.6995426229507
FDM25,OUT046,2851.63169587629
NCN41,OUT049,2004.8618317073174
FDU24,OUT045,1460.7407669724766
FDZ50,OUT046,3387.2047231707293
FDP45,OUT013,4034.300306896551
NCM54,OUT045,1827.8328454545444
FDW10,OUT019,425.9355914529916
FDP20,OUT017,2004.8618317073174
FDK32,OUT046,2660.9504030303024
FDN52,OUT049,1353.0650169014089
FDM58,OUT045,1784.4287381818183
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.25244
FDD35,OUT046,2243.098194594594
NCK31,OUT035,713.858654545455
FDI40,OUT027,2517.8820884848487
FDT50,OUT019,219.21852093023256
NCT06,OUT046,2894.2207107142876
FDT31,OUT035,2778.9892780000014
FDT45,OUT049,842.2509434554978
FDT13,OUT045,2778.9892780000014
FDO50,OUT045,1353.0650169014089
NCU18,OUT010,281.48208181818165
NCR54,OUT049,3216.7914510638307
NCO18,OUT018,2851.63169587629
FDU09,OUT045,842.2509434554978
FDT13,OUT018,3059.6163888111887
FDE09,OUT046,1661.6931960784314
NCK53,OUT019,219.21852093023256
FDG45,OUT049,3855.1205479768796
DRH15,OUT035,677.1027476190474
FDO21,OUT019,584.7577647727271
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1784.4287381818183
FDH45,OUT027,1378.2631852760737
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,2243.098194594594
FDS32,OUT013,2309.200798
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3735.2457029411753
DRE15,OUT049,1240.3673076086943
NCL42,OUT045,4332.779102857145
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1460.7407669724766
FDZ59,OUT046,2611.4595423423416
FDE45,OUT010,425.9355914529916
FDJ07,OUT013,1922.1493817142853
FDQ45,OUT018,2778.9892780000014
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1460.7407669724766
FDR03,OUT045,3662.4659300000003
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.8328454545444
FDW10,OUT049,2568.33283364486
FDO51,OUT049,677.1027476190474
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3387.2047231707293
FDU45,OUT013,1922.1493817142853
FDV02,OUT035,2894.2207107142876
FDN09,OUT046,4332.779102857145
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.8972837209304
FDW03,OUT010,219.21852093023256
FDD14,OUT046,3387.2047231707293
FDV23,OUT017,2149.648248214285
DRI03,OUT045,2851.63169587629
FDN13,OUT035,1559.342975268818
FDF45,OUT027,1378.2631852760737
FDU46,OUT035,1353.0650169014089
FDB57,OUT049,3662.4659300000003
FDV12,OUT049,1559.342975268818
FDQ58,OUT013,2490.5268867052023
NCA18,OUT017,1922.1493817142853
FDH52,OUT049,937.7102075471697
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.9355914529916
FDM32,OUT017,1353.0650169014089
NCL07,OUT017,583.8145788617885
FDK03,OUT013,4034.300306896551
FDP59,OUT017,1784.4287381818183
FDQ24,OUT049,4433.304032653061
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2894.2207107142876
FDH28,OUT010,92.67548155339804
FDV28,OUT019,92.67548155339804
FDM22,OUT045,842.2509434554978
FDR56,OUT046,3216.7914510638307
FDV39,OUT049,2778.9892780000014
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727271
FDX02,OUT045,3855.1205479768796
NCS42,OUT018,1460.7407669724766
FDY57,OUT027,2517.8820884848487
FDB21,OUT049,3735.2457029411753
FDE28,OUT017,3735.2457029411753
FDQ55,OUT017,1922.1493817142853
FDA48,OUT049,3380.874504347826
FDZ19,OUT045,2851.63169587629
NCC43,OUT045,4034.300306896551
NCV18,OUT046,1412.1562050420166
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4433.304032653061
NCC30,OUT045,2568.33283364486
FDM57,OUT013,1240.3673076086943
FDL09,OUT010,425.9355914529916
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,2149.648248214285
NCT06,OUT027,4117.3177126315795
FDX26,OUT049,3387.2047231707293
FDK32,OUT013,2660.9504030303024
DRA12,OUT046,2309.200798
FDO46,OUT010,482.6995426229507
FDE52,OUT013,1353.0650169014089
NCH42,OUT045,4332.779102857145
FDV08,OUT035,677.1027476190474
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,281.48208181818165
FDD22,OUT046,1922.1493817142853
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,3662.4659300000003
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4433.304032653061
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1661.6931960784314
FDS08,OUT049,2851.63169587629
FDX47,OUT045,2222.6712822580644
FDC53,OUT019,219.21852093023256
FDQ19,OUT035,3662.4659300000003
FDL14,OUT045,2222.6712822580644
FDM33,OUT019,584.7577647727271
FDA51,OUT045,1827.8328454545444
FDZ27,OUT018,713.858654545455
FDT04,OUT046,677.1027476190474
DRC13,OUT049,2243.098194594594
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890880000001
FDE38,OUT035,2611.4595423423416
DRH23,OUT027,1378.2631852760737
FDT11,OUT019,482.6995426229507
FDD09,OUT035,2851.63169587629
FDR40,OUT045,1240.3673076086943
FDX07,OUT017,3387.2047231707293
FDR07,OUT035,1559.342975268818
FDA51,OUT017,1922.1493817142853
FDT59,OUT019,584.7577647727271
FDF20,OUT017,3059.6163888111887
FDR13,OUT045,1827.8328454545444
FDY26,OUT049,4332.779102857145
FDW04,OUT017,2004.8618317073174
FDK52,OUT017,3735.2457029411753
FDN60,OUT049,2894.2207107142876
FDM09,OUT019,425.9355914529916
FDP46,OUT049,1353.0650169014089
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.300306896551
FDP16,OUT027,6280.890880000001
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.6995426229507
FDN22,OUT046,4034.300306896551
FDF39,OUT049,4034.300306896551
FDS21,OUT017,937.7102075471697
NCM42,OUT013,1879.05405
FDK50,OUT019,425.9355914529916
DRF13,OUT027,4117.3177126315795
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.8972837209304
FDE38,OUT049,2611.4595423423416
FDI04,OUT049,3216.7914510638307
NCH54,OUT045,2894.2207107142876
FDT56,OUT049,937.7102075471697
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2863.700914285714
FDP21,OUT049,3059.6163888111887
FDH05,OUT013,3735.2457029411753
FDR10,OUT027,4117.3177126315795
NCP06,OUT045,2453.747700699301
FDF33,OUT049,1879.05405
DRK37,OUT013,2863.700914285714
DRH49,OUT045,1240.3673076086943
FDT58,OUT013,2611.4595423423416
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.8820884848487
FDO45,OUT010,219.21852093023256
FDW33,OUT010,219.21852093023256
FDY24,OUT045,842.2509434554978
FDB10,OUT010,584.7577647727271
FDM40,OUT035,2309.200798
NCI06,OUT017,3387.2047231707293
FDW12,OUT019,346.8972837209304
FDX48,OUT027,4117.3177126315795
NCW05,OUT027,2517.8820884848487
FDX27,OUT017,1559.342975268818
DRM37,OUT045,3216.7914510638307
FDA38,OUT045,4332.779102857145
FDR36,OUT046,677.1027476190474
FDZ45,OUT046,2863.700914285714
FDG05,OUT017,2222.6712822580644
FDK28,OUT013,4433.304032653061
FDV47,OUT045,1353.0650169014089
FDN21,OUT045,2453.747700699301
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3387.2047231707293
DRY23,OUT013,507.0464036697249
FDA56,OUT017,2243.098194594594
FDB09,OUT013,2004.8618317073174
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.1493817142853
NCG42,OUT017,2004.8618317073174
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,2004.8618317073174
FDW16,OUT035,1353.0650169014089
FDU27,OUT046,798.2176035398229
FDR28,OUT010,425.9355914529916
FDQ49,OUT010,346.8972837209304
FDS37,OUT046,1922.1493817142853
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2453.747700699301
FDW45,OUT010,346.8972837209304
NCN30,OUT049,1559.342975268818
FDN24,OUT049,842.2509434554978
NCL41,OUT027,1378.2631852760737
FDR02,OUT019,281.48208181818165
FDD09,OUT010,425.9355914529916
FDS33,OUT010,219.21852093023256
FDU22,OUT045,1827.8328454545444
FDI53,OUT013,2611.4595423423416
DRH01,OUT049,2568.33283364486
FDX32,OUT013,2309.200798
NCP30,OUT018,507.0464036697249
FDB60,OUT045,3059.6163888111887
FDB14,OUT049,1460.7407669724766
NCP02,OUT035,842.2509434554978
FDJ10,OUT017,2309.200798
FDG34,OUT046,1784.4287381818183
NCB18,OUT017,1353.0650169014089
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1412.1562050420166
FDB35,OUT010,219.21852093023256
DRN11,OUT013,2309.200798
FDF41,OUT019,584.7577647727271
FDH16,OUT045,1353.0650169014089
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,842.2509434554978
DRJ37,OUT013,2490.5268867052023
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,3387.2047231707293
FDQ27,OUT045,1879.05405
FDZ33,OUT045,2490.5268867052023
FDF29,OUT045,1827.8328454545444
FDA08,OUT049,2611.4595423423416
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,482.6995426229507
NCR30,OUT027,1378.2631852760737
FDV33,OUT035,4034.300306896551
DRZ24,OUT018,1752.25244
NCL54,OUT035,2851.63169587629
FDR12,OUT049,3104.189829906542
NCC54,OUT046,3735.2457029411753
DRN59,OUT013,798.2176035398229
FDX50,OUT019,281.48208181818165
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.3177126315795
FDW60,OUT049,2851.63169587629
FDX08,OUT017,3387.2047231707293
DRD49,OUT013,3735.2457029411753
FDD33,OUT046,3735.2457029411753
FDW35,OUT013,507.0464036697249
FDJ36,OUT017,1784.4287381818183
FDV51,OUT035,2894.2207107142876
FDW36,OUT046,1548.6861522123895
FDH35,OUT046,2453.747700699301
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190474
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3735.2457029411753
FDP19,OUT018,1752.25244
FDU21,OUT010,92.67548155339804
NCP41,OUT045,1661.6931960784314
FDY10,OUT013,1922.1493817142853
FDP12,OUT018,507.0464036697249
NCN26,OUT049,1922.1493817142853
FDK44,OUT013,2568.33283364486
FDC28,OUT049,1879.05405
FDJ41,OUT027,6280.890880000001
NCT29,OUT035,2004.8618317073174
NCH42,OUT019,584.7577647727271
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3216.7914510638307
FDC51,OUT046,2243.098194594594
FDU03,OUT013,3387.2047231707293
FDX39,OUT045,3855.1205479768796
NCY05,OUT010,92.67548155339804
NCL06,OUT027,6280.890880000001
FDD32,OUT035,1240.3673076086943
NCN41,OUT045,1827.8328454545444
NCX53,OUT049,2309.200798
FDU57,OUT019,346.8972837209304
FDQ23,OUT046,1879.05405
FDQ52,OUT045,4433.304032653061
FDC14,OUT045,677.1027476190474
FDY09,OUT035,2568.33283364486
FDQ28,OUT045,2894.2207107142876
FDV25,OUT046,3855.1205479768796
FDJ07,OUT035,1922.1493817142853
DRB25,OUT049,1548.6861522123895
FDK52,OUT019,584.7577647727271
FDY52,OUT027,1378.2631852760737
FDB28,OUT046,3216.7914510638307
FDT36,OUT035,583.8145788617885
FDV25,OUT017,3855.1205479768796
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2863.700914285714
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2894.2207107142876
NCX41,OUT035,3662.4659300000003
NCD06,OUT035,798.2176035398229
FDW08,OUT045,1548.6861522123895
NCU29,OUT017,2490.5268867052023
NCE06,OUT013,2222.6712822580644
FDV52,OUT010,281.48208181818165
FDB02,OUT017,2851.63169587629
NCR18,OUT045,677.1027476190474
FDK16,OUT049,1559.342975268818
NCQ29,OUT010,584.7577647727271
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2222.6712822580644
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2851.63169587629
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1661.6931960784314
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2568.33283364486
FDH46,OUT045,1879.05405
NCP14,OUT049,1879.05405
FDH50,OUT049,3387.2047231707293
DRF15,OUT010,346.8972837209304
FDV27,OUT027,2517.8820884848487
NCJ06,OUT049,2243.098194594594
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,798.2176035398229
FDQ07,OUT017,3380.874504347826
FDS45,OUT049,1879.05405
NCJ06,OUT045,1827.8328454545444
FDD36,OUT035,1922.1493817142853
FDY25,OUT045,3387.2047231707293
FDU52,OUT046,2222.6712822580644
DRK47,OUT017,3855.1205479768796
NCL30,OUT017,2004.8618317073174
FDN22,OUT035,4034.300306896551
NCF30,OUT027,3242.0620715328478
FDK03,OUT035,4034.300306896551
FDT45,OUT017,842.2509434554978
NCC54,OUT027,6280.890880000001
FDP08,OUT018,3216.7914510638307
