Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV24,OUT046,2450.374643775067
FDI50,OUT019,574.9020491234206
FDS09,OUT035,777.7567159773815
NCC31,OUT027,4084.175889646557
FDQ07,OUT019,576.0189363113194
FDC22,OUT017,3127.797498169093
FDZ56,OUT046,2782.519911531357
FDZ40,OUT019,131.26364637150982
FDS46,OUT027,2935.764318874496
DRD24,OUT045,2070.541200316826
FDV45,OUT017,3090.046831656619
FDL26,OUT045,2531.4509776270966
FDA56,OUT018,1984.533254149147
FDN27,OUT046,1975.4422258460345
FDM20,OUT049,3947.403520382766
FDO16,OUT017,1335.6804717126347
FDL03,OUT035,3002.9051726179787
FDE58,OUT046,1962.587033928643
FDI02,OUT027,2924.191668090892
NCC55,OUT019,131.26364637150982
FDR03,OUT018,3222.8080633585673
FDB14,OUT017,1449.5366256810466
FDR45,OUT013,3911.6157199300646
NCN07,OUT017,2039.6487189288744
FDM51,OUT019,248.0302502155014
FDT52,OUT027,5850.529435363357
FDL26,OUT046,2508.9445680770764
NCZ42,OUT046,3934.0316190918697
DRI47,OUT019,362.4966103327736
FDW40,OUT013,2075.8347422453257
FDN34,OUT046,2775.8235239453493
FDS01,OUT035,2934.9738762869715
NCG55,OUT045,1926.2301002175302
FDC11,OUT035,1354.1843573914189
FDX35,OUT018,3485.2742459861106
NCB06,OUT046,2590.3069702883977
FDR09,OUT019,572.4059969903886
FDC53,OUT017,1544.2228425972412
FDY45,OUT013,4111.241360825571
FDA22,OUT010,385.8870212098274
FDE02,OUT035,1514.1411582042592
FDW21,OUT045,1637.8927265019445
FDV34,OUT046,1157.920387739975
FDS59,OUT049,1658.8013534663828
NCW17,OUT017,2057.237533716193
NCK54,OUT046,1972.4350498768697
FDG17,OUT019,574.9020491234206
FDG35,OUT017,2839.0752823792404
FDD08,OUT010,131.26364637150982
NCO07,OUT017,3660.6018213330062
FDJ10,OUT010,280.88223711258183
FDW36,OUT017,1646.9942057985081
FDW21,OUT010,241.158917382765
FDY19,OUT017,1926.243596004288
DRE03,OUT013,830.9800073410906
NCC55,OUT049,637.1546341118468
FDH52,OUT010,134.77452341619616
FDO09,OUT017,4054.948465946224
FDU43,OUT045,3930.9042979188134
FDX09,OUT010,425.9793311498907
FDH40,OUT019,200.240288868346
FDW58,OUT017,1643.3407958811142
FDC47,OUT017,3769.434079014989
NCR41,OUT035,1501.4419540023769
DRG49,OUT035,3973.348228340841
FDC52,OUT027,4053.5075067358757
FDY13,OUT046,1174.6051298825614
FDY35,OUT013,720.5191817250436
FDI35,OUT017,3105.1906894093263
NCU18,OUT049,2103.609531086889
FDY33,OUT018,2505.2563543925958
FDC15,OUT027,4189.653802352314
FDU01,OUT049,3064.479979779002
NCU42,OUT046,2786.5794676201353
NCV29,OUT018,2815.5034177465313
NCY30,OUT017,3020.9125287388206
FDQ46,OUT049,1735.2090978760511
FDG58,OUT027,4076.747605083592
FDK33,OUT017,3673.39923951501
NCD07,OUT045,1904.1490308505804
NCX29,OUT027,4007.361862509533
NCT42,OUT013,2409.306993554614
DRN59,OUT035,753.2789237835005
FDI44,OUT035,1271.5214214991306
FDA45,OUT049,2855.5708391490057
FDP31,OUT045,1067.5798891852137
FDY01,OUT046,1950.524484931808
FDT09,OUT018,2023.9589074340154
DRH03,OUT027,2834.127427377005
FDA36,OUT018,3023.4940316624866
NCF31,OUT017,2472.2664314062104
FDG14,OUT049,2465.8984989088763
FDG28,OUT027,5850.529435363357
FDU14,OUT049,4066.003873256615
FDY47,OUT019,285.1348791440597
FDI56,OUT049,1381.985790739453
DRD01,OUT013,1013.3833950477034
FDM22,OUT046,959.5167690584888
FDH33,OUT013,714.9359186892491
DRZ24,OUT013,1942.6446376396955
NCQ38,OUT046,1648.492646184545
FDO16,OUT027,2340.1008927567987
FDU07,OUT027,4038.091896114171
NCB07,OUT013,2996.4469860299596
FDU48,OUT045,2033.6633508915452
NCM43,OUT045,2654.9921354763565
FDR31,OUT010,359.4638967714158
DRK49,OUT018,611.6209888357487
NCI30,OUT010,575.880961218961
DRD60,OUT017,3054.2403650321676
NCG19,OUT046,3754.9910561241604
FDH12,OUT035,1649.7447009191342
FDM32,OUT035,1444.547881648588
FDM27,OUT035,2549.8487488285564
NCU53,OUT027,4271.314992326438
NCQ18,OUT046,1569.2342623633551
FDS10,OUT013,2888.8073469874535
FDB33,OUT027,4189.653802352314
FDI12,OUT013,1418.3064662814688
NCW42,OUT013,3653.371542284781
NCC06,OUT018,2013.741218734643
FDW02,OUT017,2007.649424978949
NCD43,OUT017,1645.5685556727474
FDM57,OUT018,1356.040499925783
FDA58,OUT017,3799.6759317081373
FDK56,OUT046,3150.8785307422786
FDP52,OUT045,3857.742856776508
FDW20,OUT018,1997.6504496034281
FDS52,OUT049,1618.962440307073
NCT29,OUT018,1939.7738369153883
NCL54,OUT013,2881.66236720082
FDC05,OUT045,3093.924443000032
FDF34,OUT035,3086.5343574461194
FDP03,OUT027,3008.7789329319103
FDD32,OUT010,193.7718761490321
FDZ10,OUT045,2023.0916337668393
FDZ40,OUT035,859.8315810086439
FDD51,OUT018,622.9857633995138
NCY30,OUT019,436.08396823786717
FDP58,OUT017,3634.7388561844605
FDV49,OUT017,4184.836483313874
FDY24,OUT019,131.26364637150982
NCO55,OUT017,1650.0336209885227
FDR13,OUT017,1921.3525067797702
FDS51,OUT017,1017.0432362759288
FDP26,OUT045,1646.316056597502
NCB54,OUT027,3016.234718451056
FDF32,OUT017,3080.4732709707146
FDN31,OUT018,3036.121973824064
DRM48,OUT017,592.8544667103281
FDN20,OUT049,2771.572969145316
DRL01,OUT046,3807.1700710421615
FDV56,OUT049,1648.167838449814
DRH13,OUT027,2885.167203140436
FDA03,OUT017,2507.2754889442863
FDF47,OUT027,5850.529435363357
FDX32,OUT046,2515.6463188823795
FDX57,OUT049,1541.8770033046637
NCA30,OUT045,3013.8043642179196
FDO49,OUT013,832.2691422804875
FDL04,OUT019,249.05943738707032
DRM48,OUT035,599.142751921025
FDR16,OUT013,3509.2963535154645
NCC19,OUT018,3033.437609586125
NCE42,OUT045,3917.1052240624126
FDY24,OUT017,859.742801843729
FDH19,OUT049,2840.0130104299988
FDJ46,OUT013,2847.625995396065
FDN45,OUT010,572.6159999267688
FDY08,OUT035,2034.8472253114285
FDZ37,OUT035,1362.3386920633393
NCT30,OUT045,765.1091490338252
DRY23,OUT018,617.8170887783574
NCZ30,OUT018,1980.6645658314683
FDC44,OUT018,1856.7817666441892
FDB45,OUT035,1646.0912910017403
FDY04,OUT013,2569.2027797464048
FDM27,OUT046,2581.21984385064
FDZ43,OUT017,3919.967575501848
FDT39,OUT019,363.3270753592049
NCC06,OUT019,284.4671884945474
FDL15,OUT027,4076.747605083592
FDL57,OUT017,4072.6831729644286
FDU08,OUT046,1561.7706044242673
FDK40,OUT017,4181.139597008669
FDQ12,OUT010,571.4991127388698
FDS48,OUT017,2507.8346026302675
FDP09,OUT045,3662.470035297952
FDW21,OUT049,1568.3983785863343
FDY25,OUT035,3074.0175699159568
DRE13,OUT017,1356.077140208044
FDV43,OUT019,131.26364637150982
FDD22,OUT045,1730.0715749699418
FDM46,OUT019,233.24118641452452
NCO30,OUT010,475.96369205373236
FDM25,OUT046,2866.016004757783
NCN41,OUT049,2045.6054722941005
FDU24,OUT045,1456.5931743489966
FDZ50,OUT046,3151.9093959881698
FDP45,OUT013,4041.0752545520295
NCM54,OUT045,2017.6440481581799
FDW10,OUT019,425.2329226874501
FDP20,OUT017,2023.8137048493484
FDK32,OUT046,2517.569429533335
FDN52,OUT049,1364.8410932004608
FDM58,OUT045,1711.3627764747005
FDZ46,OUT027,2913.558726268378
NCA18,OUT018,1861.106097735352
FDD35,OUT046,2081.7946758018843
NCK31,OUT035,763.4942864508849
FDI40,OUT027,2856.0087339886477
FDT50,OUT019,236.1406598037646
NCT06,OUT046,2619.3501352198878
FDT31,OUT035,3020.418760487827
FDT45,OUT049,869.951384431375
FDT13,OUT045,3087.2342913823218
FDO50,OUT045,1388.376558149251
NCU18,OUT010,279.81627927829106
NCR54,OUT049,3093.891059662911
NCO18,OUT018,2818.969402522981
FDU09,OUT045,866.676370034846
FDT13,OUT018,3007.063907932203
FDE09,OUT046,1747.7159041279456
NCK53,OUT019,248.0302502155014
FDG45,OUT049,3628.5612691348374
DRH15,OUT035,667.513129890025
FDO21,OUT019,574.9020491234206
FDD14,OUT027,5101.846251760118
FDC09,OUT046,1648.000570570567
FDH45,OUT027,1020.1343501714971
FDV32,OUT046,1109.3231596704227
FDG12,OUT035,1986.6965402286585
FDS32,OUT013,2069.6105858828546
NCL55,OUT018,3751.9376499984082
DRE01,OUT035,3888.2885015182483
DRE15,OUT049,1267.2410181477687
NCL42,OUT045,3963.0563924727758
FDP31,OUT013,1214.6804838998248
FDN33,OUT018,1447.0286349339146
FDZ59,OUT046,2559.7039930013007
FDE45,OUT010,431.1097480051427
FDJ07,OUT013,1980.9178666065106
FDQ45,OUT018,3021.3521744114587
FDM33,OUT027,5850.529435363357
FDO15,OUT010,149.1109987388771
FDM46,OUT013,1470.6433865783922
FDR03,OUT045,3445.2022000698576
FDY49,OUT018,2627.8530943406963
FDQ60,OUT045,1938.7238466869946
FDW10,OUT049,2837.8726312643703
FDO51,OUT049,673.5344999228236
FDJ40,OUT018,1640.0349544391618
FDS20,OUT018,3031.1769748089473
FDU45,OUT013,1793.0673918827815
FDV02,OUT035,2775.566586542415
FDN09,OUT046,3954.9318284442434
NCM55,OUT027,5111.3858672643055
FDN23,OUT018,2372.4491084752894
FDY31,OUT010,362.19051645524536
FDW03,OUT010,242.8401304867235
FDD14,OUT046,3068.435397233843
FDV23,OUT017,2003.9536104294239
DRI03,OUT045,2877.473661342014
FDN13,OUT035,1570.883455395478
FDF45,OUT027,1338.807122709323
FDU46,OUT035,1363.6087623645894
FDB57,OUT049,3720.233204276281
FDV12,OUT049,1573.059766652503
FDQ58,OUT013,2408.8464270078944
NCA18,OUT017,1900.7364265314
FDH52,OUT049,999.0484238694397
FDM24,OUT018,2375.5804641849727
NCP43,OUT027,4860.300706159064
NCO18,OUT019,433.6524411643043
FDM32,OUT017,1399.608218419081
NCL07,OUT017,599.8466160973659
FDK03,OUT013,4028.584706182801
FDP59,OUT017,1643.728621133809
FDQ24,OUT049,4061.937902752125
FDQ16,OUT018,1639.4700111058462
FDU44,OUT013,2543.83852649091
FDH28,OUT010,131.26364637150982
FDV28,OUT019,131.26364637150982
FDM22,OUT045,878.9029341991082
FDR56,OUT046,3113.527349584623
FDV39,OUT049,3098.543322488101
FDU37,OUT019,168.1405666860953
FDQ11,OUT010,575.1120520598008
FDX02,OUT045,3801.472169286
NCS42,OUT018,1444.323995478483
FDY57,OUT027,2834.127427377005
FDB21,OUT049,3823.316228457138
FDE28,OUT017,3785.809337167637
FDQ55,OUT017,1933.106142498774
FDA48,OUT049,3649.9980845078426
FDZ19,OUT045,2859.389423496367
NCC43,OUT045,3959.128502868887
NCV18,OUT046,1351.0727398964382
NCA42,OUT018,2462.862610333277
FDY45,OUT046,4136.825108470925
NCC30,OUT045,2935.820750846739
FDM57,OUT013,1425.6851044915807
FDL09,OUT010,385.6245547609079
FDB09,OUT027,3008.7789329319103
FDT44,OUT035,1958.5188094528928
NCT06,OUT027,4271.314992326438
FDX26,OUT049,3136.0804714502556
FDK32,OUT013,2476.569944733789
DRA12,OUT046,2119.893551209575
FDO46,OUT010,488.2875027573801
FDE52,OUT013,1420.3106361477423
NCH42,OUT045,3878.065963795629
FDV08,OUT035,623.0101961774229
FDB47,OUT018,3361.9578708775625
FDC28,OUT010,259.1124573627179
FDD22,OUT046,1937.074758696594
FDS07,OUT027,2926.0689817138737
DRI13,OUT045,3677.018547589292
FDG32,OUT018,3439.3836106873223
FDU14,OUT017,4076.043831928922
FDD28,OUT019,131.7007867745519
NCP41,OUT017,1656.9355709276738
FDS08,OUT049,2870.8272569938995
FDX47,OUT045,2537.9684587914376
FDC53,OUT019,248.0302502155014
FDQ19,OUT035,4001.850900715323
FDL14,OUT045,2483.7117038296115
FDM33,OUT019,572.4059969903886
FDA51,OUT045,1889.6763145473385
FDZ27,OUT018,757.940917764501
FDT04,OUT046,649.3632406266079
DRC13,OUT049,2049.030981208264
FDR16,OUT027,5850.529435363357
FDQ03,OUT027,5850.529435363357
FDE38,OUT035,2721.4953424219957
DRH23,OUT027,1272.0759430895357
FDT11,OUT019,487.5410942949395
FDD09,OUT035,3002.5680215612288
FDR40,OUT045,1337.7783692198645
FDX07,OUT017,3026.5924264500127
FDR07,OUT035,1545.3306541678157
FDA51,OUT017,1891.990354637063
FDT59,OUT019,571.2891098024899
FDF20,OUT017,3091.489096001444
FDR13,OUT045,1919.3536743624745
FDY26,OUT049,3618.5095477240143
FDW04,OUT017,2017.909599185693
FDK52,OUT017,3770.5858783339663
FDN60,OUT049,2562.1479652653647
FDM09,OUT019,411.36965257519756
FDP46,OUT049,1363.2966650405504
FDB50,OUT019,167.6179331849515
NCQ29,OUT049,4051.1966973107956
FDP16,OUT027,5850.529435363357
FDX33,OUT018,2469.155977477522
FDP07,OUT010,503.87502098389234
FDN22,OUT046,3955.56425643115
FDF39,OUT049,4128.001575640845
FDS21,OUT017,985.5159154265282
NCM42,OUT013,1649.6399734229933
FDK50,OUT019,381.9710325045676
DRF13,OUT027,4035.0214949489546
FDH35,OUT018,2504.4703965692984
FDP60,OUT018,1558.4898374247932
DRJ49,OUT027,3016.234718451056
NCT42,OUT019,363.0064071834014
FDE38,OUT049,2696.8455985929754
FDI04,OUT049,3124.32007475617
NCH54,OUT045,2590.026262365252
FDT56,OUT049,927.3119513765097
DRD15,OUT018,3541.8932952338205
FDV58,OUT013,3009.893046965308
FDP21,OUT049,3133.9110430254427
FDH05,OUT013,3692.1544821193565
FDR10,OUT027,4259.6315406541125
NCP06,OUT045,2514.323996614447
FDF33,OUT049,1649.168259213463
DRK37,OUT013,3108.21831380143
DRH49,OUT045,1324.5982904369203
FDT58,OUT013,2637.8583498097123
FDD41,OUT018,1635.7875070194143
FDP40,OUT018,1680.1997332958802
FDM51,OUT027,2859.8149275806877
FDO45,OUT010,198.96563279571174
FDW33,OUT010,242.59815079221474
FDY24,OUT045,860.8590332696899
FDB10,OUT010,572.6159999267688
FDM40,OUT035,2062.8971449218902
NCI06,OUT017,3058.8142996938536
FDW12,OUT019,333.9996979860762
FDX48,OUT027,4095.1808516838414
NCW05,OUT027,2882.297229654882
FDX27,OUT017,1508.2240588555624
DRM37,OUT045,3090.5230777391303
FDA38,OUT045,3975.407357025442
FDR36,OUT046,650.9252445466907
FDZ45,OUT046,3148.4228103537594
FDG05,OUT017,2545.938249496644
FDK28,OUT013,4189.1989227664835
FDV47,OUT045,1347.1468085587358
FDN21,OUT045,2586.619842703225
FDP20,OUT027,3014.0883635144814
FDI35,OUT045,3092.853978015044
DRY23,OUT013,715.7449179578625
FDA56,OUT017,2027.1774730523712
FDB09,OUT013,2017.8490052071436
NCO26,OUT027,2934.0315655324025
FDQ49,OUT018,2457.8039077045764
FDI52,OUT027,3006.300825249747
FDZ44,OUT027,2933.871506848813
FDZ09,OUT018,2513.4132432423817
FDY03,OUT049,1932.171171307313
NCG42,OUT017,2038.4110295241887
DRI13,OUT027,5850.529435363357
FDQ32,OUT013,2035.2365965104857
FDW16,OUT035,1388.5298132105565
FDU27,OUT046,793.6436057582262
FDR28,OUT010,383.0172348812557
FDQ49,OUT010,379.9338234085562
FDS37,OUT046,1957.216196225746
FDW26,OUT018,3419.3917976687744
FDX12,OUT018,3648.6999867101035
NCP06,OUT013,2460.468025539451
FDW45,OUT010,362.19051645524536
NCN30,OUT049,1501.2610780155105
FDN24,OUT049,869.7109055350052
NCL41,OUT027,1009.039447306307
FDR02,OUT019,259.864509125467
FDD09,OUT010,446.74004638630436
FDS33,OUT010,198.96563279571174
FDU22,OUT045,1981.803805934225
FDI53,OUT013,2512.4647872058354
DRH01,OUT049,2859.5700512678864
FDX32,OUT013,2094.7548632045205
NCP30,OUT018,609.3204529319689
FDB60,OUT045,3073.9988985546884
FDB14,OUT049,1452.7449258427214
NCP02,OUT035,863.9967531732077
FDJ10,OUT017,2021.7230885337829
FDG34,OUT046,1713.3854743047405
NCB18,OUT017,1360.155665523862
FDM16,OUT049,1117.1937420819675
FDW25,OUT018,1348.821055268848
FDB35,OUT010,220.64207606418668
DRN11,OUT013,2104.4998977248597
FDF41,OUT019,572.4059969903886
FDH16,OUT045,1370.2634234219236
NCQ50,OUT018,3358.39774975102
DRH23,OUT018,903.0531362018125
DRJ37,OUT013,2418.8086895409247
DRJ24,OUT027,5101.846251760118
FDY16,OUT035,3066.0357314630073
FDQ27,OUT045,1648.2969729732984
FDZ33,OUT045,2471.5494034232634
FDF29,OUT045,2071.8576536118444
FDA08,OUT049,2583.2140758482433
FDG31,OUT046,1123.0559045627747
FDE34,OUT019,462.69605138214405
NCR30,OUT027,1455.9874173770845
FDV33,OUT035,4177.335485005036
DRZ24,OUT018,1936.7575647256674
NCL54,OUT035,2888.4444997714186
FDR12,OUT049,2891.2180744557472
NCC54,OUT046,3828.7674578192273
DRN59,OUT013,823.82898549382
FDX50,OUT019,260.38815320309857
FDV31,OUT027,4769.609611639421
NCA29,OUT027,4419.9249579229945
FDW60,OUT049,2925.068754994632
FDX08,OUT017,3108.5121600436787
DRD49,OUT013,3734.8632133396272
FDD33,OUT046,3729.9285273864225
FDW35,OUT013,713.9992240219353
FDJ36,OUT017,1645.2636926328234
FDV51,OUT035,2690.303409822539
FDW36,OUT046,1653.3978439132684
FDH35,OUT046,2590.4917881042393
NCS30,OUT027,3016.394777134645
FDN49,OUT017,607.0892779615461
FDL08,OUT018,3640.6874379007813
FDI09,OUT013,3768.156171036258
FDP19,OUT018,1977.4255169753596
FDU21,OUT010,131.26364637150982
NCP41,OUT045,1648.167838449814
FDY10,OUT013,1820.746726642799
FDP12,OUT018,591.6815295360838
NCN26,OUT049,1962.293099075748
FDK44,OUT013,2833.855009471989
FDC28,OUT049,1659.3616418170836
FDJ41,OUT027,5850.529435363357
NCT29,OUT035,2005.4008887016985
NCH42,OUT019,574.9020491234206
FDU60,OUT018,2592.9068458236575
FDS02,OUT045,3107.045333901005
FDC51,OUT046,2081.8171209794327
FDU03,OUT013,3032.14457361391
FDX39,OUT045,3669.9590016784705
NCY05,OUT010,131.26364637150982
NCL06,OUT027,5850.529435363357
FDD32,OUT035,1279.9283971907646
NCN41,OUT045,2005.7714172572619
NCX53,OUT049,2141.6047006669005
FDU57,OUT019,361.91665858127965
FDQ23,OUT046,1650.2355457722829
FDQ52,OUT045,4009.1226816915964
FDC14,OUT045,626.2956431340762
FDY09,OUT035,2918.4275788992977
FDQ28,OUT045,2549.740461600211
FDV25,OUT046,3727.6767266811516
FDJ07,OUT035,1947.7847981520565
DRB25,OUT049,1649.3503475917346
FDK52,OUT019,572.4059969903886
FDY52,OUT027,1410.049822378393
FDB28,OUT046,3130.7753753923425
FDT36,OUT035,598.0108899259512
FDV25,OUT017,3788.2399090869103
NCN07,OUT027,3016.234718451056
FDC57,OUT017,3027.1001181158267
FDQ03,OUT018,3542.0073867991305
FDU23,OUT017,2725.010426416375
NCX41,OUT035,3660.480674035568
NCD06,OUT035,761.4520243197921
FDW08,OUT045,1648.7951834368155
NCU29,OUT017,2450.954101046546
NCE06,OUT013,2491.819942240499
FDV52,OUT010,270.25171800498043
FDB02,OUT017,2910.6256919118214
NCR18,OUT045,633.0727832573558
FDK16,OUT049,1502.495032333335
NCQ29,OUT010,576.2289392476995
FDZ01,OUT019,249.30141708157902
FDW27,OUT035,2539.302165273208
FDD17,OUT018,3604.3916703516547
FDW39,OUT013,2880.978494447109
DRH59,OUT045,1101.7810054182116
FDS52,OUT013,1641.785713164801
FDU40,OUT027,5759.411148524182
NCF54,OUT013,2820.4584959736744
FDH46,OUT045,1647.0624185352315
NCP14,OUT049,1647.5544941492094
FDH50,OUT049,3148.2049391111154
DRF15,OUT010,365.98676842480216
FDV27,OUT027,2530.865936040658
NCJ06,OUT049,2047.389451924483
FDN02,OUT018,3222.948378619279
FDQ51,OUT049,763.7849603050341
FDQ07,OUT017,3726.1976618657045
FDS45,OUT049,1646.8713228475376
NCJ06,OUT045,2014.6890634996817
FDD36,OUT035,1959.2077732424361
FDY25,OUT045,3113.3922224324815
FDU52,OUT046,2457.5001534170133
DRK47,OUT017,3834.025638169755
NCL30,OUT017,2022.049599041708
FDN22,OUT035,3997.7710070663716
NCF30,OUT027,3014.248422198071
FDK03,OUT035,4104.928512931272
FDT45,OUT017,884.5258526856527
NCC54,OUT027,5850.529435363357
