Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS32,OUT013,2153.3142637362625
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3956.960966486485
DRE15,OUT049,1349.202909881423
NCL42,OUT045,3956.960966486485
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1262.93882384106
FDZ59,OUT046,2608.146486919834
FDE45,OUT010,384.48867398374
FDJ07,OUT013,1874.4309598591553
FDQ45,OUT018,3035.893271830984
FDM33,OUT027,5669.163351428568
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1437.187002666666
FDR03,OUT045,3628.94806124031
FDY49,OUT018,2608.146486919834
FDQ60,OUT045,1874.4309598591553
FDW10,OUT049,2736.9684298755183
FDO51,OUT049,637.5735090128752
FDJ40,OUT018,1622.919642068967
FDS20,OUT018,3035.893271830984
FDU45,OUT013,1874.4309598591553
FDV02,OUT035,2608.146486919834
FDN09,OUT046,3956.960966486485
NCM55,OUT027,5669.163351428568
FDN23,OUT018,2559.2529541176477
FDY31,OUT010,384.48867398374
FDW03,OUT010,230.00859181286538
FDD14,OUT046,3343.839091150442
FDV23,OUT017,2022.537150961537
DRI03,OUT045,2736.9684298755183
FDN13,OUT035,1517.634856621005
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1349.202909881423
FDB57,OUT049,3628.94806124031
FDV12,OUT049,1517.634856621005
FDQ58,OUT013,2410.0863865853667
NCA18,OUT017,1874.4309598591553
FDH52,OUT049,876.3205797979801
FDM24,OUT018,2410.0863865853667
NCP43,OUT027,5669.163351428568
NCO18,OUT019,384.48867398374
FDM32,OUT017,1262.93882384106
NCL07,OUT017,552.5502107784431
FDK03,OUT013,4131.978437869822
FDP59,OUT017,1622.919642068967
FDQ24,OUT049,4131.978437869822
FDQ16,OUT018,1622.919642068967
FDU44,OUT013,2662.294636448599
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.3205797979801
FDR56,OUT046,2931.788768720379
FDV39,OUT049,2931.788768720379
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.9755395973153
FDX02,OUT045,3628.94806124031
NCS42,OUT018,1262.93882384106
FDY57,OUT027,2513.079854666666
FDB21,OUT049,3956.960966486485
FDE28,OUT017,3852.7519279569933
FDQ55,OUT017,1874.4309598591553
FDA48,OUT049,3628.94806124031
FDZ19,OUT045,2997.4076790419153
NCC43,OUT045,4131.978437869822
NCV18,OUT046,1349.202909881423
NCA42,OUT018,2662.294636448599
FDY45,OUT046,4131.978437869822
NCC30,OUT045,2736.9684298755183
FDM57,OUT013,1349.202909881423
FDL09,OUT010,384.48867398374
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.4309598591553
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3343.839091150442
FDK32,OUT013,2336.3497827027018
DRA12,OUT046,2153.3142637362625
FDO46,OUT010,542.9755395973153
FDE52,OUT013,1349.202909881423
NCH42,OUT045,3852.7519279569933
FDV08,OUT035,637.5735090128752
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,230.00859181286538
FDD22,OUT046,1874.4309598591553
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3628.94806124031
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4131.978437869822
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1622.919642068967
FDS08,OUT049,2736.9684298755183
FDX47,OUT045,2662.294636448599
FDC53,OUT019,230.00859181286538
FDQ19,OUT035,3956.960966486485
FDL14,OUT045,2336.3497827027018
FDM33,OUT019,542.9755395973153
FDA51,OUT045,1874.4309598591553
FDZ27,OUT018,754.5960957264957
FDT04,OUT046,637.5735090128752
DRC13,OUT049,2153.3142637362625
FDR16,OUT027,5669.163351428568
FDQ03,OUT027,5669.163351428568
FDE38,OUT035,2608.146486919834
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,542.9755395973153
FDD09,OUT035,2736.9684298755183
FDR40,OUT045,1349.202909881423
FDX07,OUT017,3035.893271830984
FDR07,OUT035,1517.634856621005
FDA51,OUT017,1874.4309598591553
FDT59,OUT019,542.9755395973153
FDF20,OUT017,2931.788768720379
FDR13,OUT045,1874.4309598591553
FDY26,OUT049,3628.94806124031
FDW04,OUT017,1961.8131869822487
FDK52,OUT017,3852.7519279569933
FDN60,OUT049,2662.294636448599
FDM09,OUT019,384.48867398374
FDP46,OUT049,1349.202909881423
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4311.57625131579
FDP16,OUT027,5669.163351428568
FDX33,OUT018,2662.294636448599
FDP07,OUT010,542.9755395973153
FDN22,OUT046,4131.978437869822
FDF39,OUT049,4311.57625131579
FDS21,OUT017,876.3205797979801
NCM42,OUT013,1735.8992719626162
FDK50,OUT019,384.48867398374
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2608.146486919834
FDP60,OUT018,1517.634856621005
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.48867398374
FDE38,OUT049,2608.146486919834
FDI04,OUT049,2931.788768720379
NCH54,OUT045,2662.294636448599
FDT56,OUT049,876.3205797979801
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,3343.839091150442
FDP21,OUT049,3343.839091150442
FDH05,OUT013,3852.7519279569933
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2410.0863865853667
FDF33,OUT049,1735.8992719626162
DRK37,OUT013,3343.839091150442
DRH49,OUT045,1349.202909881423
FDT58,OUT013,2608.146486919834
FDD41,OUT018,1622.919642068967
FDP40,OUT018,1622.919642068967
FDM51,OUT027,2513.079854666666
FDO45,OUT010,230.00859181286538
FDW33,OUT010,230.00859181286538
FDY24,OUT045,876.3205797979801
FDB10,OUT010,542.9755395973153
FDM40,OUT035,1961.8131869822487
NCI06,OUT017,3035.893271830984
FDW12,OUT019,384.48867398374
FDX48,OUT027,4117.317712631579
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1517.634856621005
DRM37,OUT045,2931.788768720379
FDA38,OUT045,3956.960966486485
FDR36,OUT046,637.5735090128752
FDZ45,OUT046,2931.788768720379
FDG05,OUT017,2662.294636448599
FDK28,OUT013,4311.57625131579
FDV47,OUT045,1349.202909881423
FDN21,OUT045,2662.294636448599
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3035.893271830984
DRY23,OUT013,637.5735090128752
FDA56,OUT017,2022.537150961537
FDB09,OUT013,2153.3142637362625
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2336.3497827027018
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2608.146486919834
FDY03,OUT049,1874.4309598591553
NCG42,OUT017,1961.8131869822487
DRI13,OUT027,5669.163351428568
FDQ32,OUT013,2153.3142637362625
FDW16,OUT035,1437.187002666666
FDU27,OUT046,754.5960957264957
FDR28,OUT010,384.48867398374
FDQ49,OUT010,384.48867398374
FDS37,OUT046,1874.4309598591553
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2410.0863865853667
FDW45,OUT010,384.48867398374
NCN30,OUT049,1517.634856621005
FDN24,OUT049,876.3205797979801
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,230.00859181286538
FDD09,OUT010,384.48867398374
FDS33,OUT010,230.00859181286538
FDU22,OUT045,2022.537150961537
FDI53,OUT013,2662.294636448599
DRH01,OUT049,2736.9684298755183
FDX32,OUT013,2153.3142637362625
NCP30,OUT018,637.5735090128752
FDB60,OUT045,2931.788768720379
FDB14,OUT049,1437.187002666666
NCP02,OUT035,876.3205797979801
FDJ10,OUT017,1961.8131869822487
FDG34,OUT046,1735.8992719626162
NCB18,OUT017,1262.93882384106
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1262.93882384106
FDB35,OUT010,230.00859181286538
DRN11,OUT013,2153.3142637362625
FDF41,OUT019,542.9755395973153
FDH16,OUT045,1349.202909881423
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,876.3205797979801
DRJ37,OUT013,2336.3497827027018
DRJ24,OUT027,5669.163351428568
FDY16,OUT035,3035.893271830984
FDQ27,OUT045,1622.919642068967
FDZ33,OUT045,2410.0863865853667
FDF29,OUT045,1961.8131869822487
FDA08,OUT049,2608.146486919834
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,542.9755395973153
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4311.57625131579
DRZ24,OUT018,2022.537150961537
NCL54,OUT035,2997.4076790419153
FDR12,OUT049,2997.4076790419153
NCC54,OUT046,3956.960966486485
DRN59,OUT013,754.5960957264957
FDX50,OUT019,230.00859181286538
FDV31,OUT027,5669.163351428568
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2736.9684298755183
FDX08,OUT017,3035.893271830984
DRD49,OUT013,3956.960966486485
FDD33,OUT046,3852.7519279569933
FDW35,OUT013,637.5735090128752
FDJ36,OUT017,1622.919642068967
FDV51,OUT035,2608.146486919834
FDW36,OUT046,1735.8992719626162
FDH35,OUT046,2608.146486919834
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128752
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3956.960966486485
FDP19,OUT018,1961.8131869822487
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1622.919642068967
FDY10,OUT013,1874.4309598591553
FDP12,OUT018,552.5502107784431
NCN26,OUT049,1874.4309598591553
FDK44,OUT013,2997.4076790419153
FDC28,OUT049,1735.8992719626162
FDJ41,OUT027,5669.163351428568
NCT29,OUT035,2022.537150961537
NCH42,OUT019,542.9755395973153
FDU60,OUT018,2608.146486919834
FDS02,OUT045,3035.893271830984
FDC51,OUT046,2153.3142637362625
FDU03,OUT013,3343.839091150442
FDX39,OUT045,3628.94806124031
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.163351428568
FDD32,OUT035,1349.202909881423
NCN41,OUT045,2022.537150961537
NCX53,OUT049,2153.3142637362625
FDU57,OUT019,384.48867398374
FDQ23,OUT046,1735.8992719626162
FDQ52,OUT045,4131.978437869822
FDC14,OUT045,637.5735090128752
FDY09,OUT035,2736.9684298755183
FDQ28,OUT045,2336.3497827027018
FDV25,OUT046,3628.94806124031
FDJ07,OUT035,1874.4309598591553
DRB25,OUT049,1735.8992719626162
FDK52,OUT019,542.9755395973153
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,2931.788768720379
FDT36,OUT035,552.5502107784431
FDV25,OUT017,3628.94806124031
NCN07,OUT027,3175.335988157896
FDC57,OUT017,3035.893271830984
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2608.146486919834
NCX41,OUT035,3628.94806124031
NCD06,OUT035,754.5960957264957
FDW08,OUT045,1622.919642068967
NCU29,OUT017,2559.2529541176477
NCE06,OUT013,2662.294636448599
FDV52,OUT010,286.4177705128204
FDB02,OUT017,2736.9684298755183
NCR18,OUT045,637.5735090128752
FDK16,OUT049,1517.634856621005
NCQ29,OUT010,542.9755395973153
FDZ01,OUT019,230.00859181286538
FDW27,OUT035,2662.294636448599
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2736.9684298755183
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1735.8992719626162
FDU40,OUT027,5669.163351428568
NCF54,OUT013,2997.4076790419153
FDH46,OUT045,1622.919642068967
NCP14,OUT049,1735.8992719626162
FDH50,OUT049,3343.839091150442
DRF15,OUT010,384.48867398374
FDV27,OUT027,2513.079854666666
NCJ06,OUT049,2153.3142637362625
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,754.5960957264957
FDQ07,OUT017,3628.94806124031
FDS45,OUT049,1735.8992719626162
NCJ06,OUT045,2022.537150961537
FDD36,OUT035,1874.4309598591553
FDY25,OUT045,3035.893271830984
FDU52,OUT046,2336.3497827027018
DRK47,OUT017,3852.7519279569933
NCL30,OUT017,1961.8131869822487
FDN22,OUT035,4131.978437869822
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4131.978437869822
FDT45,OUT017,876.3205797979801
NCC54,OUT027,5669.163351428568
FDP08,OUT018,2931.788768720379
FDU44,OUT046,2608.146486919834
DRG39,OUT035,876.3205797979801
FDU32,OUT049,2153.3142637362625
FDY27,OUT049,2736.9684298755183
NCP54,OUT013,2153.3142637362625
NCZ41,OUT049,2153.3142637362625
DRL49,OUT013,2153.3142637362625
