Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL51,OUT017,3549.212445565306
NCY42,OUT027,3693.3993890099123
FDR07,OUT017,1661.6190038821137
FDN40,OUT045,2366.4876510239446
FDB35,OUT027,2958.4058235092148
FDA22,OUT017,2741.6949186694724
NCL06,OUT046,4113.872425236974
FDI35,OUT013,2915.913930025234
NCW42,OUT045,3410.522129096801
NCX06,OUT049,2940.0404668842443
FDC37,OUT027,3201.3676069072676
FDZ14,OUT018,1735.9981866319345
DRG49,OUT049,3958.300855874924
NCG06,OUT045,3957.0277253683867
DRC36,OUT045,2723.8858271222894
FDV21,OUT019,56.27724518651689
FDB53,OUT046,2354.414850338479
DRP47,OUT019,2036.7442544668947
FDA14,OUT013,2347.6504660407245
DRC24,OUT035,2569.8856772765944
FDW21,OUT018,1409.0892138433462
NCH29,OUT046,1558.4724081953257
FDU58,OUT013,3080.311198291753
FDY27,OUT017,2938.6660152976933
FDV56,OUT035,1951.3754596136355
FDT59,OUT046,3657.930681674928
FDB23,OUT046,3619.995896341741
FDR49,OUT045,696.1731447047836
FDB03,OUT010,1912.077769319595
FDN39,OUT045,2608.562934366566
FDX02,OUT027,4983.804239456411
FDQ16,OUT027,3193.0185623577913
FDU35,OUT018,1331.2970247523444
NCT29,OUT013,1963.7628177441543
FDZ27,OUT046,823.0633977210337
FDN57,OUT017,2347.3778085306885
FDA03,OUT018,2091.5884151825817
FDZ36,OUT045,2926.6414632221645
NCU05,OUT013,1328.01844204412
FDT39,OUT018,2193.2191597314836
FDK60,OUT017,1708.4411256342125
FDZ25,OUT017,2845.83322628732
FDG12,OUT046,2018.7711165487763
DRB01,OUT019,1113.7679761601812
NCC43,OUT027,5374.794058898433
FDX13,OUT019,2032.22732973659
FDM22,OUT049,1029.27291866116
FDJ03,OUT027,2310.8209025875144
FDU14,OUT018,3666.0170172979188
FDB33,OUT010,632.0612983237495
FDP27,OUT046,3015.7781790572444
FDO38,OUT010,-671.4045568104873
FDE28,OUT027,5146.517951064707
FDO27,OUT035,1706.7769022189318
DRL23,OUT027,3171.7722161262022
FDS28,OUT046,970.8159171236271
FDX24,OUT013,1545.6043911864663
FDZ02,OUT035,1755.1815298893407
FDL46,OUT045,1809.4588110562654
FDS60,OUT027,4299.300370287479
NCO06,OUT017,636.0195879645157
FDO16,OUT035,1537.103430661099
FDC60,OUT049,1550.5303268737
FDA48,OUT018,3197.7698740045735
FDZ36,OUT027,4452.086523429705
FDK27,OUT045,1883.6638373903838
FDW23,OUT018,387.49312969444645
FDM14,OUT018,1508.3777798774952
FDM14,OUT013,1786.4625222489012
FDW60,OUT018,2607.3499125997046
FDE21,OUT013,1912.6950775917362
NCM42,OUT035,1890.9911622627892
FDY59,OUT010,-381.36438797753476
DRI49,OUT049,1377.0992700197694
FDT28,OUT019,511.480518601986
FDQ22,OUT018,405.3466842198816
FDR60,OUT049,1331.614217984655
FDC50,OUT019,-398.5932902222287
FDV24,OUT013,2447.9371224414153
DRF48,OUT010,1069.4835603955112
FDQ47,OUT046,649.7897660456642
DRN36,OUT049,1657.6968401967324
NCY06,OUT035,2176.6151576098837
FDE52,OUT035,1648.9671149652117
NCB54,OUT045,1944.7212056142407
NCF31,OUT035,2555.86261480477
FDJ08,OUT027,4452.29986909581
NCC07,OUT017,1792.0394310861993
NCD19,OUT027,2331.3700235544666
FDL46,OUT049,2003.1378114958434
FDM20,OUT045,3830.1085612993434
NCI06,OUT010,928.3932793858864
DRM11,OUT035,4225.500644842834
NCH07,OUT018,2213.9426638937402
FDS23,OUT013,2092.64885600998
FDO49,OUT018,597.8724254885769
FDS35,OUT049,1164.0952978930354
DRK39,OUT045,1266.2175920553668
DRI39,OUT049,1039.4485404884124
FDV04,OUT017,2646.355066923861
NCN14,OUT035,3006.5543702088303
FDH08,OUT013,3700.6565067501356
FDS20,OUT046,2912.2800531059934
FDV40,OUT049,1339.6619912905037
FDZ48,OUT010,-146.2677647438195
FDS24,OUT027,2914.960908403031
FDK44,OUT049,2854.229318954607
FDS48,OUT045,2331.242677989129
FDK26,OUT010,1107.9350867029325
FDD23,OUT045,2973.2327134989364
NCH54,OUT017,2645.790253758753
NCP14,OUT010,-244.74198398116494
FDM60,OUT010,-1196.22255233325
FDV24,OUT017,2512.5473002034914
FDH08,OUT018,3357.2310394125157
FDS12,OUT027,3470.578811291623
FDR39,OUT027,4316.200698309016
FDP12,OUT027,2124.5913943872188
DRF60,OUT027,5175.506731732703
FDC09,OUT035,1851.8659289937932
FDF50,OUT018,2864.8732937448726
FDG28,OUT035,4046.3321989364335
NCE19,OUT017,994.7227993843087
NCM53,OUT010,-201.45231253146983
NCN18,OUT049,1857.68450283884
FDF32,OUT035,3299.631532804746
FDF11,OUT013,3870.5815772080764
DRI59,OUT049,3651.8676354871545
NCG54,OUT035,2810.5298933668882
FDM44,OUT046,1645.6727584770472
FDT57,OUT018,3467.806065636585
FDV24,OUT046,2407.428541275444
FDI50,OUT019,1757.6940313138589
FDS09,OUT035,1041.157207065684
NCC31,OUT027,3898.4138212526145
FDQ07,OUT019,1597.5427497433675
FDC22,OUT017,3176.7627723764067
FDZ56,OUT046,2701.7367190357645
FDZ40,OUT019,-993.0908974082844
FDS46,OUT027,3398.029784146423
DRD24,OUT045,2170.377042926575
FDV45,OUT017,3108.6565857764385
FDL26,OUT045,2410.6751933268965
FDA56,OUT018,1713.0730641930152
FDN27,OUT046,1899.8018679348486
FDM20,OUT049,3976.799207196677
FDO16,OUT017,1468.318181488791
FDL03,OUT035,3294.29540095006
FDE58,OUT046,1880.0529500399095
FDI02,OUT027,3286.3959806563157
NCC55,OUT019,-1264.7687866982874
FDR03,OUT018,3038.249304116611
FDB14,OUT017,1632.6479646167077
FDR45,OUT013,3848.778371977562
NCN07,OUT017,2162.6009953447133
FDM51,OUT019,-193.62387692835614
FDT52,OUT027,5366.407263546134
FDL26,OUT046,2455.360829034567
NCZ42,OUT046,3763.02524515644
DRI47,OUT019,424.50213235248884
FDW40,OUT013,2318.9186178027494
FDN34,OUT046,2732.139091459204
FDS01,OUT035,2991.1661244378433
NCG55,OUT045,1776.1938152706998
FDC11,OUT035,1541.7412459425718
FDX35,OUT018,3348.176403763312
NCB06,OUT046,2520.3744378971965
FDR09,OUT019,2195.413271983798
FDC53,OUT017,1687.4753107315673
FDY45,OUT013,4058.736337226272
FDA22,OUT010,758.103725866282
FDE02,OUT035,1675.8233050602857
FDW21,OUT045,1620.6900574522822
FDV34,OUT046,1260.6065142198727
FDS59,OUT049,1900.9352318590677
NCW17,OUT017,2133.238489510156
NCK54,OUT046,1864.403551036459
FDG17,OUT019,2010.95449722297
FDG35,OUT017,2892.5979651135285
FDD08,OUT010,-1255.6224064432406
NCO07,OUT017,3435.9430577466496
FDJ10,OUT010,375.1984175996224
FDW36,OUT017,1785.4017956414698
FDW21,OUT010,-230.94516402129284
FDY19,OUT017,2001.581887461692
DRE03,OUT013,812.5225079829999
NCC55,OUT049,725.1026863944717
FDH52,OUT010,-817.1851404523904
FDO09,OUT017,4308.15054613977
FDU43,OUT045,3756.502755016139
FDX09,OUT010,866.2272748886082
FDH40,OUT019,-513.3103090657216
FDW58,OUT017,1797.7122791870077
FDC47,OUT017,3685.031749606158
NCR41,OUT035,1653.463002826134
DRG49,OUT035,3997.6462005100634
FDC52,OUT027,3934.4408766818574
FDY13,OUT046,1228.7234322227662
FDY35,OUT013,826.7125095026897
FDI35,OUT017,2996.175372233833
NCU18,OUT049,2330.788765445208
FDY33,OUT018,2282.583963207261
FDC15,OUT027,3934.686925717348
FDU01,OUT049,3095.5671508156156
NCU42,OUT046,2682.719043669379
NCV29,OUT018,2530.121940668321
NCY30,OUT017,2985.91260067121
FDQ46,OUT049,1896.0494524851072
FDG58,OUT027,3939.712791444925
FDK33,OUT017,3490.9591267298147
NCD07,OUT045,1767.7455666868486
NCX29,OUT027,3723.6396338420886
NCT42,OUT013,2384.525649034476
DRN59,OUT035,900.9662389844589
FDI44,OUT035,1423.729510203208
FDA45,OUT049,2903.735373390227
FDP31,OUT045,1028.2352834321111
FDY01,OUT046,1869.2102038437627
FDT09,OUT018,1902.6086246009527
DRH03,OUT027,2968.720330892092
FDA36,OUT018,2705.873779312161
NCF31,OUT017,2527.4726115375915
FDG14,OUT049,2558.4075425696233
FDG28,OUT027,5375.305450433156
FDU14,OUT049,4053.4449245878654
FDY47,OUT019,243.5593144416796
FDI56,OUT049,1560.4401248451388
DRD01,OUT013,995.8933416960717
FDM22,OUT046,954.246499381343
FDH33,OUT013,734.9597527471828
DRZ24,OUT013,1916.3069850933525
NCQ38,OUT046,1679.2784736218368
FDO16,OUT027,2829.5742822340503
FDU07,OUT027,3833.4887150262653
NCB07,OUT013,3082.5034455069067
FDU48,OUT045,2046.2045420298323
NCM43,OUT045,2542.6348803586316
FDR31,OUT010,439.2715880786229
DRK49,OUT018,412.612963890085
NCI30,OUT010,1918.6318362404768
DRD60,OUT017,2970.18761688837
NCG19,OUT046,3669.5404600868096
FDH12,OUT035,1835.5561184350581
FDM32,OUT035,1636.7521401080753
FDM27,OUT035,2652.5728944769558
NCU53,OUT027,4061.5209743410264
NCQ18,OUT046,1556.6131932735802
FDS10,OUT013,2881.1340486261483
FDB33,OUT027,3971.5397204681653
FDI12,OUT013,1462.5650458289122
NCW42,OUT013,3506.5897842239706
NCC06,OUT018,1762.1007792756527
FDW02,OUT017,2174.58166333274
NCD43,OUT017,1772.2564039748154
FDM57,OUT018,1114.2911151850897
FDA58,OUT017,3841.642854211962
FDK56,OUT046,2927.3905444047127
FDP52,OUT045,3626.6207841620444
FDW20,OUT018,1717.115088567348
FDS52,OUT049,1735.6979941690963
NCT29,OUT018,1620.2831977485184
NCL54,OUT013,2806.6089991659687
FDC05,OUT045,3109.934039826172
FDF34,OUT035,3321.871087307177
FDP03,OUT027,3489.033866569623
FDD32,OUT010,-515.8579070485646
FDZ10,OUT045,1972.3458705189892
FDZ40,OUT035,1054.7518258553391
FDD51,OUT018,452.4405301846814
NCY30,OUT019,939.8368720133478
FDP58,OUT017,3538.4621041458486
FDV49,OUT017,4286.513399236175
FDY24,OUT019,-1013.4408888870398
NCO55,OUT017,1797.1628029602036
FDR13,OUT017,2030.2721674431868
FDS51,OUT017,1135.967361573983
FDP26,OUT045,1606.567885504429
NCB54,OUT027,3496.7509524588036
FDF32,OUT017,3227.661828379916
FDN31,OUT018,2724.943955122329
DRM48,OUT017,695.622162305523
FDN20,OUT049,2792.4979954970445
DRL01,OUT046,3708.547810384401
FDV56,OUT049,1877.828760991247
DRH13,OUT027,3179.6184936083187
FDA03,OUT017,2471.7441819111364
FDF47,OUT027,4985.681387653562
FDX32,OUT046,2370.7529151522563
FDX57,OUT049,1701.9047400032011
NCA30,OUT045,2910.1102090311438
FDO49,OUT013,908.6480696814485
FDL04,OUT019,-225.81343219303676
DRM48,OUT035,755.2088817402305
FDR16,OUT013,3430.4271328013338
NCC19,OUT018,2749.1748773904596
NCE42,OUT045,3635.6117686386533
FDY24,OUT017,1048.1936804397772
FDH19,OUT049,2890.8324227771764
FDJ46,OUT013,2794.547185771203
FDN45,OUT010,1610.3587816688005
FDY08,OUT035,2400.710896300469
FDZ37,OUT035,1607.106653096364
NCT30,OUT045,699.679161286218
DRY23,OUT018,452.0664822361339
NCZ30,OUT018,1661.8930575426325
FDC44,OUT018,1519.6776150143135
FDB45,OUT035,1837.789635746588
FDY04,OUT013,2674.4007690841504
FDM27,OUT046,2573.5355730361453
FDZ43,OUT017,3961.2117599944245
FDT39,OUT019,567.0194887458413
NCC06,OUT019,117.04803223903298
FDL15,OUT027,3903.980913375935
FDL57,OUT017,4209.6563044944305
FDU08,OUT046,1605.93088223477
FDK40,OUT017,4285.6029819293635
FDQ12,OUT010,1716.9158140802074
FDS48,OUT017,2522.8076444544986
FDP09,OUT045,3294.66027359968
FDW21,OUT049,1758.0433421611704
FDY25,OUT035,3029.546301447397
DRE13,OUT017,1490.154148041605
FDV43,OUT019,-1182.8331098641474
FDD22,OUT045,1723.9814699954152
FDM46,OUT019,-439.38223894242424
NCO30,OUT010,1006.1477580508395
FDM25,OUT046,2807.1834587158273
NCN41,OUT049,2041.5488502685112
FDU24,OUT045,1471.0024640268616
FDZ50,OUT046,2956.9899474865406
FDP45,OUT013,4051.2323326070396
NCM54,OUT045,1927.3324075789546
FDW10,OUT019,882.9145568119391
FDP20,OUT017,2153.8116351775047
FDK32,OUT046,2453.5041472978337
FDN52,OUT049,1549.873532208456
FDM58,OUT045,1758.6901366398486
FDZ46,OUT027,3233.7342877541246
NCA18,OUT018,1581.7827559554203
FDD35,OUT046,1965.150846679573
NCK31,OUT035,956.2886308525485
FDI40,OUT027,3102.0340840997783
FDT50,OUT019,-297.5845636454178
NCT06,OUT046,2599.3033695417935
FDT31,OUT035,3135.6907505935146
FDT45,OUT049,983.4212325257272
FDT13,OUT045,2912.7573011706063
FDO50,OUT045,1402.2261217732375
NCU18,OUT010,306.66093309819394
NCR54,OUT049,3156.594703889908
NCO18,OUT018,2538.2312405657053
FDU09,OUT045,912.0525736255863
FDT13,OUT018,2710.484058133609
FDE09,OUT046,1818.4774191827435
NCK53,OUT019,-286.03365480139166
FDG45,OUT049,3477.977963280683
DRH15,OUT035,880.3838984436936
FDO21,OUT019,1707.388929508682
FDD14,OUT027,4351.922670885191
FDC09,OUT046,1707.400210091993
FDH45,OUT027,2216.038576139244
FDV32,OUT046,1069.3801780359177
FDG12,OUT035,2116.567447137796
FDS32,OUT013,2319.0304046388014
NCL55,OUT018,3663.9159695014105
DRE01,OUT035,3954.0991827309795
DRE15,OUT049,1349.5168549419059
NCL42,OUT045,3809.0686010254026
FDP31,OUT013,1101.0383785127142
FDN33,OUT018,1270.378060111744
FDZ59,OUT046,2660.545986827455
FDE45,OUT010,925.0163154301206
FDJ07,OUT013,1948.5518680051018
FDQ45,OUT018,2709.458383166543
FDM33,OUT027,4914.9776398141075
FDO15,OUT010,-619.5296941500687
FDM46,OUT013,1511.1510004297509
FDR03,OUT045,3245.184638971078
FDY49,OUT018,2423.992360111634
FDQ60,OUT045,1875.2902563606976
FDW10,OUT049,2892.3004437678824
FDO51,OUT049,902.0237172136788
FDJ40,OUT018,1520.7326768087667
FDS20,OUT018,2623.3117241316063
FDU45,OUT013,1887.510533022539
FDV02,OUT035,2838.6615374707044
FDN09,OUT046,3835.408029909366
NCM55,OUT027,4386.665920711359
FDN23,OUT018,2076.455047957621
FDY31,OUT010,411.5348574405423
FDW03,OUT010,-139.75569878006604
FDD14,OUT046,2884.065885285048
FDV23,OUT017,2110.533310346644
DRI03,OUT045,2722.72581371807
FDN13,OUT035,1725.8411285719717
FDF45,OUT027,2494.8769182587216
FDU46,OUT035,1620.830956822006
FDB57,OUT049,3664.9389420945345
FDV12,OUT049,1746.5430241126562
FDQ58,OUT013,2457.294116857678
NCA18,OUT017,1943.2671522158703
FDH52,OUT049,1154.734426237077
FDM24,OUT018,2161.244900326487
NCP43,OUT027,4309.219445789664
NCO18,OUT019,891.700683028924
FDM32,OUT017,1588.1823073808473
NCL07,OUT017,733.5418032638504
FDK03,OUT013,4070.257509506296
FDP59,OUT017,1793.4554766820356
FDQ24,OUT049,4055.0250582091408
FDQ16,OUT018,1489.8317681421327
FDU44,OUT013,2633.9875134741233
FDH28,OUT010,-1235.5644913927529
FDV28,OUT019,-1285.2419432512634
FDM22,OUT045,876.3594406901274
FDR56,OUT046,3141.860476772629
FDV39,OUT049,3234.1029885833373
FDU37,OUT019,-564.8380263522051
FDQ11,OUT010,2187.2538213516177
FDX02,OUT045,3469.5002237270114
NCS42,OUT018,1197.8349573376847
FDY57,OUT027,3011.8889678777264
FDB21,OUT049,3903.598649530494
FDE28,OUT017,3767.0462517264386
FDQ55,OUT017,1979.430862934198
FDA48,OUT049,3609.013531869662
FDZ19,OUT045,2701.6323358560403
NCC43,OUT045,3887.282129234903
NCV18,OUT046,1300.6866757566377
NCA42,OUT018,2242.1430839087593
FDY45,OUT046,4054.1074366233875
NCC30,OUT045,2752.8056772203454
FDM57,OUT013,1459.3399688309435
FDL09,OUT010,748.3273203605079
FDB09,OUT027,3453.997234959554
FDT44,OUT035,2042.1340156855
NCT06,OUT027,4044.6665670770703
FDX26,OUT049,3001.044649830183
FDK32,OUT013,2515.7806750576683
DRA12,OUT046,2273.0807519530713
FDO46,OUT010,1127.5906654172318
FDE52,OUT013,1490.5487984393747
NCH42,OUT045,3555.487484806408
FDV08,OUT035,870.4381170396842
FDB47,OUT018,3061.464210327713
FDC28,OUT010,-132.6190453070651
FDD22,OUT046,1823.1263710083747
FDS07,OUT027,3295.4236887010843
DRI13,OUT045,3359.459967503352
FDG32,OUT018,3221.7181448584165
FDU14,OUT017,4061.299177345031
FDD28,OUT019,-922.9081330905673
NCP41,OUT017,1849.5213189747305
FDS08,OUT049,2886.403169427691
FDX47,OUT045,2495.1167678337133
FDC53,OUT019,-256.6170736324236
FDQ19,OUT035,4012.741860101333
FDL14,OUT045,2453.836787448187
FDM33,OUT019,1588.996375921813
FDA51,OUT045,1774.632128672753
FDZ27,OUT018,554.3534454302248
FDT04,OUT046,689.7184764351816
DRC13,OUT049,2133.8067348353607
FDR16,OUT027,4883.174421221882
FDQ03,OUT027,5224.033190730266
FDE38,OUT035,2823.1548974566504
DRH23,OUT027,2356.981888100165
FDT11,OUT019,1134.817893898248
FDD09,OUT035,3009.834210458417
FDR40,OUT045,1310.6857811168284
FDX07,OUT017,3066.035344541057
FDR07,OUT035,1705.600967757483
FDA51,OUT017,1961.7330577978
FDT59,OUT019,1760.0854358910196
FDF20,OUT017,3205.877511485701
FDR13,OUT045,1830.6096551150904
FDY26,OUT049,3472.9095811629454
FDW04,OUT017,2228.9448546710337
FDK52,OUT017,3686.9015266114907
FDN60,OUT049,2593.7493136319968
FDM09,OUT019,848.8659840261264
FDP46,OUT049,1520.7765403842825
FDB50,OUT019,-646.9701796633938
NCQ29,OUT049,4147.108982154874
FDP16,OUT027,5333.9507745556
FDX33,OUT018,2321.830386643627
FDP07,OUT010,1187.9793595115802
FDN22,OUT046,3988.0866639536857
FDF39,OUT049,4268.549711574951
FDS21,OUT017,1156.220732807562
NCM42,OUT013,1743.4619231574222
FDK50,OUT019,716.1298744553058
DRF13,OUT027,3788.2879715182576
FDH35,OUT018,2331.9458882562576
FDP60,OUT018,1330.8936350268825
DRJ49,OUT027,3530.9832439617735
NCT42,OUT019,454.01736328186666
FDE38,OUT049,2774.4852753094788
FDI04,OUT049,3286.7926941526002
NCH54,OUT045,2418.164351700455
FDT56,OUT049,1101.8241549506533
DRD15,OUT018,3384.8758588283004
FDV58,OUT013,3101.763913016044
FDP21,OUT049,3121.876431208219
FDH05,OUT013,3747.287286835786
FDR10,OUT027,4036.839548758979
NCP06,OUT045,2290.309298102307
FDF33,OUT049,1826.6753614490515
DRK37,OUT013,3009.0443896957017
DRH49,OUT045,1281.9460665939084
FDT58,OUT013,2693.9144601236358
FDD41,OUT018,1446.4246532193094
FDP40,OUT018,1553.9943389234954
FDM51,OUT027,3143.093480992467
FDO45,OUT010,-462.87231838481694
FDW33,OUT010,-213.14883341446443
FDY24,OUT045,880.212274324789
FDB10,OUT010,1837.465496954078
FDM40,OUT035,2388.193237265266
NCI06,OUT017,2954.4047920004327
FDW12,OUT019,444.49430984719334
FDX48,OUT027,3967.8386271649174
NCW05,OUT027,3129.27441758156
FDX27,OUT017,1669.0555525043003
DRM37,OUT045,3050.939473598253
FDA38,OUT045,3763.422523949422
FDR36,OUT046,714.8614814013529
FDZ45,OUT046,3151.575313508508
FDG05,OUT017,2666.0232113041475
FDK28,OUT013,4117.574947353467
FDV47,OUT045,1326.1406600626242
FDN21,OUT045,2482.9785509041885
FDP20,OUT027,3494.0511620384927
FDI35,OUT045,2824.5247422383113
DRY23,OUT013,781.5977389368144
FDA56,OUT017,2088.5757174903224
FDB09,OUT013,2007.6112498963225
NCO26,OUT027,3305.5679716270038
FDQ49,OUT018,2262.446510292516
FDI52,OUT027,3405.576420486293
FDZ44,OUT027,3344.4597410527635
FDZ09,OUT018,2328.4866829057983
FDY03,OUT049,1953.3053864109888
NCG42,OUT017,2158.9415519665163
DRI13,OUT027,4896.655686912465
FDQ32,OUT013,2088.701231262983
FDW16,OUT035,1664.3606976994533
FDU27,OUT046,804.8353354009155
FDR28,OUT010,730.5288959624988
FDQ49,OUT010,649.0436080961988
FDS37,OUT046,1877.771440037289
FDW26,OUT018,3245.554189296744
FDX12,OUT018,3582.1310763806687
NCP06,OUT013,2409.698199433229
FDW45,OUT010,407.81202004244074
NCN30,OUT049,1609.5348119322646
FDN24,OUT049,971.2002242365154
NCL41,OUT027,1998.9066817018802
FDR02,OUT019,-121.30817019157007
FDD09,OUT010,972.0623389631253
FDS33,OUT010,-457.05028246626284
FDU22,OUT045,1846.3429597402182
FDI53,OUT013,2646.2528404979694
DRH01,OUT049,2864.6204707600855
FDX32,OUT013,2347.4805477718983
NCP30,OUT018,377.6573055140609
FDB60,OUT045,3050.441579220547
FDB14,OUT049,1638.860186252083
NCP02,OUT035,1087.943185750622
FDJ10,OUT017,2378.3522972304463
FDG34,OUT046,1821.5969839908944
NCB18,OUT017,1504.0936771219926
FDM16,OUT049,1364.0515189416963
FDW25,OUT018,1103.2207904325492
FDB35,OUT010,-396.7817064319936
DRN11,OUT013,2282.737190943304
FDF41,OUT019,1992.0492117675967
FDH16,OUT045,1368.165176416433
NCQ50,OUT018,3065.4885040345243
DRH23,OUT018,630.0530890172711
DRJ37,OUT013,2439.7557184469088
DRJ24,OUT027,4357.397129584515
FDY16,OUT035,3089.8810324786004
FDQ27,OUT045,1679.5807148287063
FDZ33,OUT045,2295.325368954082
FDF29,OUT045,2086.019347730371
FDA08,OUT049,2741.170911696692
FDG31,OUT046,1074.2372145738643
FDE34,OUT019,1021.4404789623411
NCR30,OUT027,2629.0161274201982
FDV33,OUT035,4272.479402619665
DRZ24,OUT018,1640.4102999357644
NCL54,OUT035,2871.682285953304
FDR12,OUT049,2896.3875446919074
NCC54,OUT046,3784.9063082584357
DRN59,OUT013,787.2251104340186
FDX50,OUT019,-130.09283682254932
FDV31,OUT027,4276.7053742802145
NCA29,OUT027,4180.001701989522
FDW60,OUT049,2965.644350366909
FDX08,OUT017,3011.694357246123
DRD49,OUT013,3730.4078025314416
FDD33,OUT046,3647.429380547892
FDW35,OUT013,762.4654522907426
FDJ36,OUT017,1790.5205473355654
FDV51,OUT035,2798.4393626540555
FDW36,OUT046,1719.1114675449155
FDH35,OUT046,2628.6984469366885
NCS30,OUT027,3513.575436218241
FDN49,OUT017,783.3689627740556
FDL08,OUT018,3615.4010584223197
FDI09,OUT013,3847.8373512784283
FDP19,OUT018,1772.5370815436027
FDU21,OUT010,-1307.0283996917253
NCP41,OUT045,1648.2924564656032
FDY10,OUT013,1844.0906513283262
FDP12,OUT018,396.116163678583
NCN26,OUT049,1945.0833212254483
FDK44,OUT013,2789.6395522101548
FDC28,OUT049,1860.2608409369861
FDJ41,OUT027,5615.944550982957
NCT29,OUT035,2098.8416825313197
NCH42,OUT019,1694.648584661914
FDU60,OUT018,2421.7812631489764
FDS02,OUT045,3021.1930951807653
FDC51,OUT046,2030.4662398839646
FDU03,OUT013,2964.1277294791216
FDX39,OUT045,3330.588353100764
NCY05,OUT010,-1312.424560654949
NCL06,OUT027,5525.162733519141
FDD32,OUT035,1487.9807705009907
NCN41,OUT045,1874.633676409388
NCX53,OUT049,2338.5542742031876
FDU57,OUT019,520.559104186573
FDQ23,OUT046,1691.6981675414925
FDQ52,OUT045,3850.8724565173966
FDC14,OUT045,662.8240449495644
FDY09,OUT035,2962.730075444375
FDQ28,OUT045,2468.0706438606653
FDV25,OUT046,3507.346612484219
FDJ07,OUT035,2027.6360943818586
DRB25,OUT049,1790.4663865693715
FDK52,OUT019,1658.2624897351625
FDY52,OUT027,2506.72140905087
FDB28,OUT046,3134.6914328067564
FDT36,OUT035,755.2915681479775
FDV25,OUT017,3628.098606254745
NCN07,OUT027,3519.12801424063
FDC57,OUT017,3210.2208053801937
FDQ03,OUT018,3503.3153097345926
FDU23,OUT017,2774.0982954957913
NCX41,OUT035,3491.8297204038636
NCD06,OUT035,895.0164301478801
FDW08,OUT045,1633.006199957226
NCU29,OUT017,2405.0677780400442
NCE06,OUT013,2565.6115926981743
FDV52,OUT010,-9.427177313595166
FDB02,OUT017,2963.464637465137
NCR18,OUT045,640.4840285444532
FDK16,OUT049,1628.0802083479687
NCQ29,OUT010,2123.0670424459367
FDZ01,OUT019,-167.48144150597523
FDW27,OUT035,2672.7692693236427
FDD17,OUT018,3495.027824718267
FDW39,OUT013,2890.902515056962
DRH59,OUT045,1108.1571157486837
FDS52,OUT013,1689.7097277974676
FDU40,OUT027,4554.5278494814265
NCF54,OUT013,2765.690691892434
FDH46,OUT045,1642.4539016784272
NCP14,OUT049,1733.594710931265
FDH50,OUT049,3078.968530440762
DRF15,OUT010,522.2771469390691
FDV27,OUT027,2918.6375273991566
NCJ06,OUT049,2001.9601410180235
FDN02,OUT018,2975.5076759381063
FDQ51,OUT049,923.5477211774037
FDQ07,OUT017,3663.703650965286
FDS45,OUT049,1847.8706285245737
NCJ06,OUT045,1852.1587135227314
FDD36,OUT035,2037.9746150662181
FDY25,OUT045,2840.413411303365
FDU52,OUT046,2474.0955041458606
DRK47,OUT017,3682.5195531779477
NCL30,OUT017,2134.4615914533606
